index,category,gender,age,year,division,population
471,digital_music,Male,25-34,2017,pacific,25
471,digital_music,Male,25-34,2017,south_east,40
471,digital_music,Male,25-34,2017,south_west,62
471,streaming_video,Male,25-34,2017,east_central,19
471,streaming_video,Male,25-34,2017,south,85
471,streaming_video,Male,25-34,2017,west_central,32
472,digital_music,Male,35-44,2017,pacific,55
472,digital_music,Male,35-44,2017,south_east,32
472,digital_music,Male,35-44,2017,south_west,52
472,streaming_video,Male,35-44,2017,east_central,26
472,streaming_video,Male,35-44,2017,south,67
472,streaming_video,Male,35-44,2017,west_central,24
473,digital_music,Male,45-54,2017,pacific,31
473,digital_music,Male,45-54,2017,south_east,32
473,digital_music,Male,45-54,2017,south_west,28
473,streaming_video,Male,45-54,2017,east_central,12
473,streaming_video,Male,45-54,2017,south,53
473,streaming_video,Male,45-54,2017,west_central,22
474,digital_music,Male,55+,2017,pacific,33
474,digital_music,Male,55+,2017,south_east,17
474,digital_music,Male,55+,2017,south_west,35
474,streaming_video,Male,55+,2017,east_central,15
474,streaming_video,Male,55+,2017,south,44
474,streaming_video,Male,55+,2017,west_central,15
480,digital_music,Male,18-24,2017,east_central,15
480,digital_music,Male,18-24,2017,south,61
480,digital_music,Male,18-24,2017,west_central,17
480,tv,Male,18-24,2017,pacific,13
480,tv,Male,18-24,2017,south_east,13
480,tv,Male,18-24,2017,south_west,22
481,digital_music,Male,25-34,2017,east_central,22
481,digital_music,Male,25-34,2017,south,102
481,digital_music,Male,25-34,2017,west_central,37
481,tv,Male,25-34,2017,pacific,13
481,tv,Male,25-34,2017,south_east,32
481,tv,Male,25-34,2017,south_west,44
482,digital_music,Male,35-44,2017,east_central,28
482,digital_music,Male,35-44,2017,south,84
482,digital_music,Male,35-44,2017,west_central,26
482,tv,Male,35-44,2017,pacific,46
482,tv,Male,35-44,2017,south_east,27
482,tv,Male,35-44,2017,south_west,42
483,digital_music,Male,45-54,2017,east_central,15
483,digital_music,Male,45-54,2017,south,60
483,digital_music,Male,45-54,2017,west_central,28
483,tv,Male,45-54,2017,pacific,26
483,tv,Male,45-54,2017,south_east,27
483,tv,Male,45-54,2017,south_west,26
484,digital_music,Male,55+,2017,east_central,19
484,digital_music,Male,55+,2017,south,52
484,digital_music,Male,55+,2017,west_central,20
484,tv,Male,55+,2017,pacific,30
484,tv,Male,55+,2017,south_east,15
484,tv,Male,55+,2017,south_west,31
490,radio,Male,18-24,2017,pacific,14
490,radio,Male,18-24,2017,south_east,9
490,radio,Male,18-24,2017,south_west,20
490,tv,Male,18-24,2017,east_central,13
490,tv,Male,18-24,2017,south,35
490,tv,Male,18-24,2017,west_central,13
491,radio,Male,25-34,2017,pacific,14
491,radio,Male,25-34,2017,south_east,28
491,radio,Male,25-34,2017,south_west,42
491,tv,Male,25-34,2017,east_central,11
491,tv,Male,25-34,2017,south,76
491,tv,Male,25-34,2017,west_central,27
492,radio,Male,35-44,2017,pacific,41
492,radio,Male,35-44,2017,south_east,24
492,radio,Male,35-44,2017,south_west,35
492,tv,Male,35-44,2017,east_central,27
492,tv,Male,35-44,2017,south,69
492,tv,Male,35-44,2017,west_central,21
493,radio,Male,45-54,2017,pacific,25
493,radio,Male,45-54,2017,south_east,20
493,radio,Male,45-54,2017,south_west,20
493,tv,Male,45-54,2017,east_central,13
493,tv,Male,45-54,2017,south,53
493,tv,Male,45-54,2017,west_central,24
494,radio,Male,55+,2017,pacific,24
494,radio,Male,55+,2017,south_east,12
494,radio,Male,55+,2017,south_west,27
494,tv,Male,55+,2017,east_central,18
494,tv,Male,55+,2017,south,46
494,tv,Male,55+,2017,west_central,19
500,magazine,Male,18-24,2017,pacific,15
500,magazine,Male,18-24,2017,south_east,14
500,magazine,Male,18-24,2017,south_west,21
500,radio,Male,18-24,2017,east_central,10
500,radio,Male,18-24,2017,south,29
500,radio,Male,18-24,2017,west_central,8
501,magazine,Male,25-34,2017,pacific,15
501,magazine,Male,25-34,2017,south_east,28
501,magazine,Male,25-34,2017,south_west,39
501,radio,Male,25-34,2017,east_central,13
501,radio,Male,25-34,2017,south,70
501,radio,Male,25-34,2017,west_central,27
502,magazine,Male,35-44,2017,pacific,37
502,magazine,Male,35-44,2017,south_east,23
502,magazine,Male,35-44,2017,south_west,40
502,radio,Male,35-44,2017,east_central,25
502,radio,Male,35-44,2017,south,59
502,radio,Male,35-44,2017,west_central,22
503,magazine,Male,45-54,2017,pacific,26
503,magazine,Male,45-54,2017,south_east,29
503,magazine,Male,45-54,2017,south_west,21
503,radio,Male,45-54,2017,east_central,13
503,radio,Male,45-54,2017,south,40
503,radio,Male,45-54,2017,west_central,21
504,magazine,Male,55+,2017,pacific,29
504,magazine,Male,55+,2017,south_east,14
504,magazine,Male,55+,2017,south_west,29
504,radio,Male,55+,2017,east_central,14
504,radio,Male,55+,2017,south,39
504,radio,Male,55+,2017,west_central,14
510,magazine,Male,18-24,2017,east_central,12
510,magazine,Male,18-24,2017,south,35
510,magazine,Male,18-24,2017,west_central,15
510,movie_goers,Male,18-24,2017,pacific,25
510,movie_goers,Male,18-24,2017,south_east,24
510,movie_goers,Male,18-24,2017,south_west,37
511,magazine,Male,25-34,2017,east_central,11
511,magazine,Male,25-34,2017,south,67
511,magazine,Male,25-34,2017,west_central,26
511,movie_goers,Male,25-34,2017,pacific,25
511,movie_goers,Male,25-34,2017,south_east,40
511,movie_goers,Male,25-34,2017,south_west,62
512,magazine,Male,35-44,2017,east_central,18
512,magazine,Male,35-44,2017,south,63
512,magazine,Male,35-44,2017,west_central,20
512,movie_goers,Male,35-44,2017,pacific,55
512,movie_goers,Male,35-44,2017,south_east,32
512,movie_goers,Male,35-44,2017,south_west,52
513,magazine,Male,45-54,2017,east_central,12
513,magazine,Male,45-54,2017,south,50
513,magazine,Male,45-54,2017,west_central,21
513,movie_goers,Male,45-54,2017,pacific,31
513,movie_goers,Male,45-54,2017,south_east,32
513,movie_goers,Male,45-54,2017,south_west,28
514,magazine,Male,55+,2017,east_central,18
514,magazine,Male,55+,2017,south,43
514,magazine,Male,55+,2017,west_central,19
514,movie_goers,Male,55+,2017,pacific,33
514,movie_goers,Male,55+,2017,south_east,17
514,movie_goers,Male,55+,2017,south_west,35
520,movie_goers,Male,18-24,2017,east_central,15
520,movie_goers,Male,18-24,2017,south,61
520,movie_goers,Male,18-24,2017,west_central,17
520,supermarket_goer_last_4_weeks,Male,18-24,2017,pacific,21
520,supermarket_goer_last_4_weeks,Male,18-24,2017,south_east,20
520,supermarket_goer_last_4_weeks,Male,18-24,2017,south_west,35
521,movie_goers,Male,25-34,2017,east_central,22
521,movie_goers,Male,25-34,2017,south,102
521,movie_goers,Male,25-34,2017,west_central,37
521,supermarket_goer_last_4_weeks,Male,25-34,2017,pacific,21
521,supermarket_goer_last_4_weeks,Male,25-34,2017,south_east,40
521,supermarket_goer_last_4_weeks,Male,25-34,2017,south_west,61
522,movie_goers,Male,35-44,2017,east_central,28
522,movie_goers,Male,35-44,2017,south,84
522,movie_goers,Male,35-44,2017,west_central,26
522,supermarket_goer_last_4_weeks,Male,35-44,2017,pacific,54
522,supermarket_goer_last_4_weeks,Male,35-44,2017,south_east,30
522,supermarket_goer_last_4_weeks,Male,35-44,2017,south_west,51
523,movie_goers,Male,45-54,2017,east_central,15
523,movie_goers,Male,45-54,2017,south,60
523,movie_goers,Male,45-54,2017,west_central,28
523,supermarket_goer_last_4_weeks,Male,45-54,2017,pacific,31
523,supermarket_goer_last_4_weeks,Male,45-54,2017,south_east,32
523,supermarket_goer_last_4_weeks,Male,45-54,2017,south_west,26
524,movie_goers,Male,55+,2017,east_central,19
524,movie_goers,Male,55+,2017,south,52
524,movie_goers,Male,55+,2017,west_central,20
524,supermarket_goer_last_4_weeks,Male,55+,2017,pacific,32
524,supermarket_goer_last_4_weeks,Male,55+,2017,south_east,17
524,supermarket_goer_last_4_weeks,Male,55+,2017,south_west,34
530,supermarket_goer_last_4_weeks,Male,18-24,2017,east_central,14
530,supermarket_goer_last_4_weeks,Male,18-24,2017,south,55
530,supermarket_goer_last_4_weeks,Male,18-24,2017,west_central,17
530,tablet_owner,Male,18-24,2017,pacific,5
530,tablet_owner,Male,18-24,2017,south_east,9
530,tablet_owner,Male,18-24,2017,south_west,8
531,supermarket_goer_last_4_weeks,Male,25-34,2017,east_central,20
531,supermarket_goer_last_4_weeks,Male,25-34,2017,south,101
531,supermarket_goer_last_4_weeks,Male,25-34,2017,west_central,37
531,tablet_owner,Male,25-34,2017,pacific,5
531,tablet_owner,Male,25-34,2017,south_east,23
531,tablet_owner,Male,25-34,2017,south_west,28
532,supermarket_goer_last_4_weeks,Male,35-44,2017,east_central,28
532,supermarket_goer_last_4_weeks,Male,35-44,2017,south,81
532,supermarket_goer_last_4_weeks,Male,35-44,2017,west_central,25
532,tablet_owner,Male,35-44,2017,pacific,37
532,tablet_owner,Male,35-44,2017,south_east,21
532,tablet_owner,Male,35-44,2017,south_west,30
533,supermarket_goer_last_4_weeks,Male,45-54,2017,east_central,15
533,supermarket_goer_last_4_weeks,Male,45-54,2017,south,58
533,supermarket_goer_last_4_weeks,Male,45-54,2017,west_central,27
533,tablet_owner,Male,45-54,2017,pacific,22
533,tablet_owner,Male,45-54,2017,south_east,21
533,tablet_owner,Male,45-54,2017,south_west,14
534,supermarket_goer_last_4_weeks,Male,55+,2017,east_central,19
534,supermarket_goer_last_4_weeks,Male,55+,2017,south,51
534,supermarket_goer_last_4_weeks,Male,55+,2017,west_central,20
534,tablet_owner,Male,55+,2017,pacific,21
534,tablet_owner,Male,55+,2017,south_east,14
534,tablet_owner,Male,55+,2017,south_west,19
540,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,pacific,17
540,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south_east,12
540,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south_west,18
540,tablet_owner,Male,18-24,2017,east_central,6
540,tablet_owner,Male,18-24,2017,south,17
540,tablet_owner,Male,18-24,2017,west_central,5
541,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,pacific,17
541,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south_east,18
541,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south_west,29
541,tablet_owner,Male,25-34,2017,east_central,14
541,tablet_owner,Male,25-34,2017,south,51
541,tablet_owner,Male,25-34,2017,west_central,19
542,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,pacific,31
542,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south_east,11
542,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south_west,29
542,tablet_owner,Male,35-44,2017,east_central,16
542,tablet_owner,Male,35-44,2017,south,51
542,tablet_owner,Male,35-44,2017,west_central,19
543,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,pacific,17
543,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south_east,17
543,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south_west,16
543,tablet_owner,Male,45-54,2017,east_central,11
543,tablet_owner,Male,45-54,2017,south,35
543,tablet_owner,Male,45-54,2017,west_central,18
544,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,pacific,14
544,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south_east,8
544,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south_west,9
544,tablet_owner,Male,55+,2017,east_central,7
544,tablet_owner,Male,55+,2017,south,33
544,tablet_owner,Male,55+,2017,west_central,10
550,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,east_central,10
550,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south,30
550,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,west_central,8
550,social_media_[social_media_user],Male,18-24,2017,pacific,24
550,social_media_[social_media_user],Male,18-24,2017,south_east,23
550,social_media_[social_media_user],Male,18-24,2017,south_west,34
551,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,east_central,7
551,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south,47
551,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,west_central,18
551,social_media_[social_media_user],Male,25-34,2017,pacific,24
551,social_media_[social_media_user],Male,25-34,2017,south_east,40
551,social_media_[social_media_user],Male,25-34,2017,south_west,59
552,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,east_central,14
552,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south,40
552,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,west_central,20
552,social_media_[social_media_user],Male,35-44,2017,pacific,55
552,social_media_[social_media_user],Male,35-44,2017,south_east,30
552,social_media_[social_media_user],Male,35-44,2017,south_west,49
553,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,east_central,12
553,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south,33
553,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,west_central,14
553,social_media_[social_media_user],Male,45-54,2017,pacific,29
553,social_media_[social_media_user],Male,45-54,2017,south_east,27
553,social_media_[social_media_user],Male,45-54,2017,south_west,25
554,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,east_central,8
554,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south,17
554,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,west_central,9
554,social_media_[social_media_user],Male,55+,2017,pacific,28
554,social_media_[social_media_user],Male,55+,2017,south_east,16
554,social_media_[social_media_user],Male,55+,2017,south_west,31
560,social_media_[social_media_user],Male,18-24,2017,east_central,15
560,social_media_[social_media_user],Male,18-24,2017,south,57
560,social_media_[social_media_user],Male,18-24,2017,west_central,16
561,social_media_[social_media_user],Male,25-34,2017,east_central,22
561,social_media_[social_media_user],Male,25-34,2017,south,99
561,social_media_[social_media_user],Male,25-34,2017,west_central,35
562,social_media_[social_media_user],Male,35-44,2017,east_central,27
562,social_media_[social_media_user],Male,35-44,2017,south,79
562,social_media_[social_media_user],Male,35-44,2017,west_central,24
563,social_media_[social_media_user],Male,45-54,2017,east_central,14
563,social_media_[social_media_user],Male,45-54,2017,south,52
563,social_media_[social_media_user],Male,45-54,2017,west_central,25
564,social_media_[social_media_user],Male,55+,2017,east_central,16
564,social_media_[social_media_user],Male,55+,2017,south,47
564,social_media_[social_media_user],Male,55+,2017,west_central,15
