Category,Gender,Age,Year,Division,Population
radio,Female,45-54,2017,east_central,14
radio,Female,55+,2017,east_central,15
magazine,Male,28-24,2017,east_central,12
magazine,Male,25-34,2017,east_central,11
magazine,Male,35-44,2017,east_central,18
magazine,Male,45-54,2017,east_central,12
magazine,Male,55+,2017,east_central,18
magazine,Female,28-24,2017,east_central,6
magazine,Female,25-34,2017,east_central,21
magazine,Female,35-44,2017,east_central,23
magazine,Female,45-54,2017,east_central,16
magazine,Female,55+,2017,east_central,14
movie_goers,Male,28-24,2017,east_central,15
movie_goers,Male,25-34,2017,east_central,22
movie_goers,Male,35-44,2017,east_central,28
movie_goers,Male,45-54,2017,east_central,15
movie_goers,Male,55+,2017,east_central,19
movie_goers,Female,28-24,2017,east_central,7
movie_goers,Female,25-34,2017,east_central,29
movie_goers,Female,35-44,2017,east_central,25
movie_goers,Female,45-54,2017,east_central,18
movie_goers,Female,55+,2017,east_central,16
supermarket_goer_last_4_weeks,Male,28-24,2017,east_central,14
supermarket_goer_last_4_weeks,Male,25-34,2017,east_central,20
supermarket_goer_last_4_weeks,Male,35-44,2017,east_central,28
supermarket_goer_last_4_weeks,Male,45-54,2017,east_central,15
supermarket_goer_last_4_weeks,Male,55+,2017,east_central,19
supermarket_goer_last_4_weeks,Female,28-24,2017,east_central,7
supermarket_goer_last_4_weeks,Female,25-34,2017,east_central,28
supermarket_goer_last_4_weeks,Female,35-44,2017,east_central,25
supermarket_goer_last_4_weeks,Female,45-54,2017,east_central,17
supermarket_goer_last_4_weeks,Female,55+,2017,east_central,16
tablet_owner,Male,28-24,2017,east_central,6
tablet_owner,Male,25-34,2017,east_central,14
tablet_owner,Male,35-44,2017,east_central,16
tablet_owner,Male,45-54,2017,east_central,11
tablet_owner,Male,55+,2017,east_central,7
tablet_owner,Female,28-24,2017,east_central,2
tablet_owner,Female,25-34,2017,east_central,17
tablet_owner,Female,35-44,2017,east_central,20
tablet_owner,Female,45-54,2017,east_central,11
tablet_owner,Female,55+,2017,east_central,13
all_live_theater/concerts/dance-attended_last_12_months,Male,28-24,2017,east_central,10
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,east_central,7
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,east_central,14
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,east_central,12
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,east_central,8
all_live_theater/concerts/dance-attended_last_12_months,Female,28-24,2017,east_central,5
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,east_central,14
