category,gender,age,year,division,population
totals,Female,35-44,2016,south_west,105
totals,Female,45-54,2016,south_west,132
totals,Female,55+,2016,south_west,189
video_game,Male,18-24,2016,south_west,22
video_game,Male,25-34,2016,south_west,22
video_game,Male,35-44,2016,south_west,37
video_game,Male,45-54,2016,south_west,36
video_game,Male,55+,2016,south_west,22
video_game,Female,18-24,2016,south_west,30
video_game,Female,25-34,2016,south_west,37
video_game,Female,35-44,2016,south_west,40
video_game,Female,45-54,2016,south_west,28
video_game,Female,55+,2016,south_west,32
streaming_video,Male,18-24,2016,south_west,31
streaming_video,Male,25-34,2016,south_west,31
streaming_video,Male,35-44,2016,south_west,62
streaming_video,Male,45-54,2016,south_west,84
streaming_video,Male,55+,2016,south_west,100
streaming_video,Female,18-24,2016,south_west,61
streaming_video,Female,25-34,2016,south_west,86
streaming_video,Female,35-44,2016,south_west,91
streaming_video,Female,45-54,2016,south_west,107
streaming_video,Female,55+,2016,south_west,143
digital_music,Male,18-24,2016,south_west,40
digital_music,Male,25-34,2016,south_west,40
digital_music,Male,35-44,2016,south_west,72
digital_music,Male,45-54,2016,south_west,100
digital_music,Male,55+,2016,south_west,135
digital_music,Female,18-24,2016,south_west,74
digital_music,Female,25-34,2016,south_west,102
digital_music,Female,35-44,2016,south_west,105
digital_music,Female,45-54,2016,south_west,132
digital_music,Female,55+,2016,south_west,189
tv,Male,18-24,2016,south_west,26
tv,Male,25-34,2016,south_west,26
tv,Male,35-44,2016,south_west,58
tv,Male,45-54,2016,south_west,92
tv,Male,55+,2016,south_west,126
tv,Female,18-24,2016,south_west,62
tv,Female,25-34,2016,south_west,86
tv,Female,35-44,2016,south_west,95
tv,Female,45-54,2016,south_west,119
tv,Female,55+,2016,south_west,179
radio,Male,18-24,2016,south_west,29
radio,Male,25-34,2016,south_west,29
radio,Male,35-44,2016,south_west,55
radio,Male,45-54,2016,south_west,79
radio,Male,55+,2016,south_west,97
radio,Female,18-24,2016,south_west,59
radio,Female,25-34,2016,south_west,84
radio,Female,35-44,2016,south_west,88
radio,Female,45-54,2016,south_west,106
radio,Female,55+,2016,south_west,132
magazine,Male,18-24,2016,south_west,28
magazine,Male,25-34,2016,south_west,28
magazine,Male,35-44,2016,south_west,42
magazine,Male,45-54,2016,south_west,73
magazine,Male,55+,2016,south_west,118
magazine,Female,18-24,2016,south_west,51
magazine,Female,25-34,2016,south_west,82
magazine,Female,35-44,2016,south_west,89
magazine,Female,45-54,2016,south_west,109
magazine,Female,55+,2016,south_west,164
movie_goers,Male,18-24,2016,south_west,40
movie_goers,Male,25-34,2016,south_west,40
movie_goers,Male,35-44,2016,south_west,72
movie_goers,Male,45-54,2016,south_west,100
movie_goers,Male,55+,2016,south_west,135
movie_goers,Female,18-24,2016,south_west,74
movie_goers,Female,25-34,2016,south_west,102
movie_goers,Female,35-44,2016,south_west,105
movie_goers,Female,45-54,2016,south_west,132
movie_goers,Female,55+,2016,south_west,189
supermarket_goer_last_4_weeks,Male,18-24,2016,south_west,40
supermarket_goer_last_4_weeks,Male,25-34,2016,south_west,40
supermarket_goer_last_4_weeks,Male,35-44,2016,south_west,71
supermarket_goer_last_4_weeks,Male,45-54,2016,south_west,99
supermarket_goer_last_4_weeks,Male,55+,2016,south_west,135
supermarket_goer_last_4_weeks,Female,18-24,2016,south_west,72
supermarket_goer_last_4_weeks,Female,25-34,2016,south_west,102
supermarket_goer_last_4_weeks,Female,35-44,2016,south_west,105
supermarket_goer_last_4_weeks,Female,45-54,2016,south_west,129
supermarket_goer_last_4_weeks,Female,55+,2016,south_west,186
tablet_owner,Male,18-24,2016,south_west,12
tablet_owner,Male,25-34,2016,south_west,12
tablet_owner,Male,35-44,2016,south_west,37
tablet_owner,Male,45-54,2016,south_west,54
tablet_owner,Male,55+,2016,south_west,47
tablet_owner,Female,18-24,2016,south_west,37
tablet_owner,Female,25-34,2016,south_west,60
tablet_owner,Female,35-44,2016,south_west,64
tablet_owner,Female,45-54,2016,south_west,77
tablet_owner,Female,55+,2016,south_west,80
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south_west,14
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south_west,14
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south_west,33
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south_west,47
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south_west,59
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,south_west,41
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,south_west,61
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,south_west,54
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,south_west,79
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,south_west,91
social_media_[social_media_user],Male,18-24,2016,south_west,37
social_media_[social_media_user],Male,25-34,2016,south_west,37
social_media_[social_media_user],Male,35-44,2016,south_west,67
social_media_[social_media_user],Male,45-54,2016,south_west,80
social_media_[social_media_user],Male,55+,2016,south_west,99
social_media_[social_media_user],Female,18-24,2016,south_west,72
social_media_[social_media_user],Female,25-34,2016,south_west,100
social_media_[social_media_user],Female,35-44,2016,south_west,102
social_media_[social_media_user],Female,45-54,2016,south_west,116
social_media_[social_media_user],Female,55+,2016,south_west,144
video_game,Male,18-24,2017,south_west,36
video_game,Male,25-34,2017,south_west,62
video_game,Male,35-44,2017,south_west,51
video_game,Male,45-54,2017,south_west,24
video_game,Male,55+,2017,south_west,32
video_game,Female,18-24,2017,south_west,23
video_game,Female,25-34,2017,south_west,46
video_game,Female,35-44,2017,south_west,32
video_game,Female,45-54,2017,south_west,28
video_game,Female,55+,2017,south_west,24
streaming_video,Male,18-24,2017,south_west,32
streaming_video,Male,25-34,2017,south_west,54
streaming_video,Male,35-44,2017,south_west,44
streaming_video,Male,45-54,2017,south_west,24
streaming_video,Male,55+,2017,south_west,29
streaming_video,Female,18-24,2017,south_west,21
streaming_video,Female,25-34,2017,south_west,49
streaming_video,Female,35-44,2017,south_west,28
streaming_video,Female,45-54,2017,south_west,29
streaming_video,Female,55+,2017,south_west,30
digital_music,Male,18-24,2017,south_west,37
digital_music,Male,25-34,2017,south_west,62
digital_music,Male,35-44,2017,south_west,52
digital_music,Male,45-54,2017,south_west,28
digital_music,Male,55+,2017,south_west,35
digital_music,Female,18-24,2017,south_west,23
digital_music,Female,25-34,2017,south_west,52
digital_music,Female,35-44,2017,south_west,36
digital_music,Female,45-54,2017,south_west,34
digital_music,Female,55+,2017,south_west,39
tv,Male,18-24,2017,south_west,22
tv,Male,25-34,2017,south_west,44
tv,Male,35-44,2017,south_west,42
tv,Male,45-54,2017,south_west,26
tv,Male,55+,2017,south_west,31
tv,Female,18-24,2017,south_west,15
tv,Female,25-34,2017,south_west,42
tv,Female,35-44,2017,south_west,28
tv,Female,45-54,2017,south_west,29
tv,Female,55+,2017,south_west,37
radio,Male,18-24,2017,south_west,20
radio,Male,25-34,2017,south_west,42
radio,Male,35-44,2017,south_west,35
radio,Male,45-54,2017,south_west,20
radio,Male,55+,2017,south_west,27
radio,Female,18-24,2017,south_west,19
radio,Female,25-34,2017,south_west,37
radio,Female,35-44,2017,south_west,31
radio,Female,45-54,2017,south_west,28
radio,Female,55+,2017,south_west,33
magazine,Male,18-24,2017,south_west,21
magazine,Male,25-34,2017,south_west,39
magazine,Male,35-44,2017,south_west,40
magazine,Male,45-54,2017,south_west,21
magazine,Male,55+,2017,south_west,29
magazine,Female,18-24,2017,south_west,15
magazine,Female,25-34,2017,south_west,34
magazine,Female,35-44,2017,south_west,24
magazine,Female,45-54,2017,south_west,30
magazine,Female,55+,2017,south_west,37
movie_goers,Male,18-24,2017,south_west,37
movie_goers,Male,25-34,2017,south_west,62
movie_goers,Male,35-44,2017,south_west,52
movie_goers,Male,45-54,2017,south_west,28
movie_goers,Male,55+,2017,south_west,35
movie_goers,Female,18-24,2017,south_west,23
movie_goers,Female,25-34,2017,south_west,52
movie_goers,Female,35-44,2017,south_west,36
movie_goers,Female,45-54,2017,south_west,34
movie_goers,Female,55+,2017,south_west,39
supermarket_goer_last_4_weeks,Male,18-24,2017,south_west,35
supermarket_goer_last_4_weeks,Male,25-34,2017,south_west,61
supermarket_goer_last_4_weeks,Male,35-44,2017,south_west,51
supermarket_goer_last_4_weeks,Male,45-54,2017,south_west,26
supermarket_goer_last_4_weeks,Male,55+,2017,south_west,34
supermarket_goer_last_4_weeks,Female,18-24,2017,south_west,22
supermarket_goer_last_4_weeks,Female,25-34,2017,south_west,52
supermarket_goer_last_4_weeks,Female,35-44,2017,south_west,36
supermarket_goer_last_4_weeks,Female,45-54,2017,south_west,33
supermarket_goer_last_4_weeks,Female,55+,2017,south_west,36
tablet_owner,Male,18-24,2017,south_west,8
tablet_owner,Male,25-34,2017,south_west,28
tablet_owner,Male,35-44,2017,south_west,30
tablet_owner,Male,45-54,2017,south_west,14
tablet_owner,Male,55+,2017,south_west,19
tablet_owner,Female,18-24,2017,south_west,13
tablet_owner,Female,25-34,2017,south_west,36
tablet_owner,Female,35-44,2017,south_west,25
tablet_owner,Female,45-54,2017,south_west,23
tablet_owner,Female,55+,2017,south_west,14
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south_west,18
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south_west,29
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south_west,29
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south_west,16
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south_west,9
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,south_west,13
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,south_west,28
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,south_west,19
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,south_west,17
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,south_west,14
social_media_[social_media_user],Male,18-24,2017,south_west,34
social_media_[social_media_user],Male,25-34,2017,south_west,59
social_media_[social_media_user],Male,35-44,2017,south_west,49
social_media_[social_media_user],Male,45-54,2017,south_west,25
social_media_[social_media_user],Male,55+,2017,south_west,31
social_media_[social_media_user],Female,18-24,2017,south_west,23
social_media_[social_media_user],Female,25-34,2017,south_west,52
social_media_[social_media_user],Female,35-44,2017,south_west,35
social_media_[social_media_user],Female,45-54,2017,south_west,32
social_media_[social_media_user],Female,55+,2017,south_west,33
