category,gender,age,year,division,population,share
radio,Male,45-54,2014,pacific,76,0.8085106382978723
radio,Male,55+,2014,pacific,107,0.7086092715231788
radio,Female,18-24,2014,pacific,64,0.7710843373493976
radio,Female,25-34,2014,pacific,107,0.781021897810219
radio,Female,35-44,2014,pacific,128,0.8366013071895425
radio,Female,45-54,2014,pacific,118,0.8194444444444444
radio,Female,55+,2014,pacific,125,0.7225433526011561
magazine,Male,18-24,2014,pacific,393,0.7875751503006012
magazine,Male,25-34,2014,pacific,62,0.7126436781609196
magazine,Male,35-44,2014,pacific,62,0.7126436781609196
magazine,Male,45-54,2014,pacific,74,0.7872340425531915
magazine,Male,55+,2014,pacific,128,0.847682119205298
magazine,Female,18-24,2014,pacific,72,0.8674698795180723
magazine,Female,25-34,2014,pacific,123,0.8978102189781022
magazine,Female,35-44,2014,pacific,137,0.8954248366013072
magazine,Female,45-54,2014,pacific,135,0.9375
magazine,Female,55+,2014,pacific,162,0.9364161849710982
movie_goers,Male,18-24,2014,pacific,499,1.0
movie_goers,Male,25-34,2014,pacific,87,1.0
movie_goers,Male,35-44,2014,pacific,87,1.0
movie_goers,Male,45-54,2014,pacific,94,1.0
movie_goers,Male,55+,2014,pacific,151,1.0
movie_goers,Female,18-24,2014,pacific,83,1.0
movie_goers,Female,25-34,2014,pacific,137,1.0
movie_goers,Female,35-44,2014,pacific,153,1.0
movie_goers,Female,45-54,2014,pacific,144,1.0
movie_goers,Female,55+,2014,pacific,173,1.0
supermarket_goer_last_4_weeks,Male,18-24,2014,pacific,495,0.9919839679358717
supermarket_goer_last_4_weeks,Male,25-34,2014,pacific,86,0.9885057471264368
supermarket_goer_last_4_weeks,Male,35-44,2014,pacific,86,0.9885057471264368
supermarket_goer_last_4_weeks,Male,45-54,2014,pacific,94,1.0
supermarket_goer_last_4_weeks,Male,55+,2014,pacific,148,0.9801324503311258
supermarket_goer_last_4_weeks,Female,18-24,2014,pacific,83,1.0
supermarket_goer_last_4_weeks,Female,25-34,2014,pacific,137,1.0
supermarket_goer_last_4_weeks,Female,35-44,2014,pacific,151,0.9869281045751634
supermarket_goer_last_4_weeks,Female,45-54,2014,pacific,144,1.0
supermarket_goer_last_4_weeks,Female,55+,2014,pacific,171,0.9884393063583815
tablet_owner,Male,18-24,2014,pacific,203,0.40681362725450904
tablet_owner,Male,25-34,2014,pacific,49,0.5632183908045977
tablet_owner,Male,35-44,2014,pacific,49,0.5632183908045977
tablet_owner,Male,45-54,2014,pacific,30,0.3191489361702128
tablet_owner,Male,55+,2014,pacific,42,0.2781456953642384
tablet_owner,Female,18-24,2014,pacific,31,0.37349397590361444
tablet_owner,Female,25-34,2014,pacific,72,0.5255474452554745
tablet_owner,Female,35-44,2014,pacific,95,0.6209150326797386
tablet_owner,Female,45-54,2014,pacific,60,0.4166666666666667
tablet_owner,Female,55+,2014,pacific,64,0.3699421965317919
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,pacific,239,0.4789579158316633
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,pacific,44,0.5057471264367817
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,pacific,44,0.5057471264367817
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,pacific,45,0.4787234042553192
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,pacific,73,0.48344370860927155
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,pacific,51,0.6144578313253012
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,pacific,82,0.5985401459854015
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,pacific,88,0.5751633986928104
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,pacific,78,0.5416666666666666
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,pacific,90,0.5202312138728323
social_media_[social_media_user],Male,18-24,2014,pacific,405,0.811623246492986
social_media_[social_media_user],Male,25-34,2014,pacific,78,0.896551724137931
social_media_[social_media_user],Male,35-44,2014,pacific,78,0.896551724137931
social_media_[social_media_user],Male,45-54,2014,pacific,73,0.776595744680851
social_media_[social_media_user],Male,55+,2014,pacific,100,0.6622516556291391
social_media_[social_media_user],Female,18-24,2014,pacific,83,1.0
social_media_[social_media_user],Female,25-34,2014,pacific,134,0.9781021897810219
social_media_[social_media_user],Female,35-44,2014,pacific,142,0.9281045751633987
social_media_[social_media_user],Female,45-54,2014,pacific,123,0.8541666666666666
social_media_[social_media_user],Female,55+,2014,pacific,128,0.7398843930635838
totals,Male,18-24,2015,pacific,51,1.0
totals,Male,25-34,2015,pacific,107,1.0
totals,Male,35-44,2015,pacific,90,1.0
totals,Male,45-54,2015,pacific,95,1.0
totals,Male,55+,2015,pacific,131,1.0
totals,Female,18-24,2015,pacific,85,1.0
totals,Female,25-34,2015,pacific,142,1.0
totals,Female,35-44,2015,pacific,143,1.0
totals,Female,45-54,2015,pacific,121,1.0
totals,Female,55+,2015,pacific,176,1.0
video_game,Male,18-24,2015,pacific,41,0.803921568627451
video_game,Male,25-34,2015,pacific,81,0.7570093457943925
video_game,Male,35-44,2015,pacific,45,0.5
video_game,Male,45-54,2015,pacific,35,0.3684210526315789
video_game,Male,55+,2015,pacific,20,0.15267175572519084
video_game,Female,18-24,2015,pacific,31,0.36470588235294116
video_game,Female,25-34,2015,pacific,68,0.4788732394366197
video_game,Female,35-44,2015,pacific,68,0.4755244755244755
video_game,Female,45-54,2015,pacific,40,0.3305785123966942
video_game,Female,55+,2015,pacific,33,0.1875
streaming_video,Male,18-24,2015,pacific,41,0.803921568627451
streaming_video,Male,25-34,2015,pacific,88,0.822429906542056
streaming_video,Male,35-44,2015,pacific,69,0.7666666666666667
streaming_video,Male,45-54,2015,pacific,73,0.7684210526315789
streaming_video,Male,55+,2015,pacific,96,0.732824427480916
streaming_video,Female,18-24,2015,pacific,67,0.788235294117647
streaming_video,Female,25-34,2015,pacific,118,0.8309859154929577
streaming_video,Female,35-44,2015,pacific,104,0.7272727272727273
streaming_video,Female,45-54,2015,pacific,93,0.768595041322314
streaming_video,Female,55+,2015,pacific,138,0.7840909090909091
tv,Male,18-24,2015,pacific,35,0.6862745098039216
tv,Male,25-34,2015,pacific,81,0.7570093457943925
tv,Male,35-44,2015,pacific,79,0.8777777777777778
tv,Male,45-54,2015,pacific,81,0.8526315789473684
tv,Male,55+,2015,pacific,118,0.9007633587786259
tv,Female,18-24,2015,pacific,60,0.7058823529411765
tv,Female,25-34,2015,pacific,116,0.8169014084507042
tv,Female,35-44,2015,pacific,126,0.8811188811188811
tv,Female,45-54,2015,pacific,98,0.8099173553719008
tv,Female,55+,2015,pacific,160,0.9090909090909091
magazine,Male,18-24,2015,pacific,35,0.6862745098039216
magazine,Male,25-34,2015,pacific,81,0.7570093457943925
magazine,Male,35-44,2015,pacific,63,0.7
magazine,Male,45-54,2015,pacific,77,0.8105263157894737
magazine,Male,55+,2015,pacific,115,0.8778625954198473
magazine,Female,18-24,2015,pacific,65,0.7647058823529411
magazine,Female,25-34,2015,pacific,117,0.823943661971831
magazine,Female,35-44,2015,pacific,119,0.8321678321678322
magazine,Female,45-54,2015,pacific,100,0.8264462809917356
magazine,Female,55+,2015,pacific,160,0.9090909090909091
movie_goers,Male,18-24,2015,pacific,51,1.0
movie_goers,Male,25-34,2015,pacific,107,1.0
movie_goers,Male,35-44,2015,pacific,90,1.0
movie_goers,Male,45-54,2015,pacific,95,1.0
movie_goers,Male,55+,2015,pacific,131,1.0
movie_goers,Female,18-24,2015,pacific,85,1.0
movie_goers,Female,25-34,2015,pacific,142,1.0
movie_goers,Female,35-44,2015,pacific,143,1.0
movie_goers,Female,45-54,2015,pacific,121,1.0
movie_goers,Female,55+,2015,pacific,176,1.0
supermarket_goer_last_4_weeks,Male,18-24,2015,pacific,50,0.9803921568627451
supermarket_goer_last_4_weeks,Male,25-34,2015,pacific,105,0.9813084112149533
supermarket_goer_last_4_weeks,Male,35-44,2015,pacific,89,0.9888888888888889
supermarket_goer_last_4_weeks,Male,45-54,2015,pacific,94,0.9894736842105263
supermarket_goer_last_4_weeks,Male,55+,2015,pacific,131,1.0
supermarket_goer_last_4_weeks,Female,18-24,2015,pacific,84,0.9882352941176471
supermarket_goer_last_4_weeks,Female,25-34,2015,pacific,141,0.9929577464788732
supermarket_goer_last_4_weeks,Female,35-44,2015,pacific,142,0.993006993006993
supermarket_goer_last_4_weeks,Female,45-54,2015,pacific,119,0.9834710743801653
supermarket_goer_last_4_weeks,Female,55+,2015,pacific,175,0.9943181818181818
tablet_owner,Male,18-24,2015,pacific,18,0.35294117647058826
tablet_owner,Male,25-34,2015,pacific,52,0.48598130841121495
tablet_owner,Male,35-44,2015,pacific,55,0.6111111111111112
tablet_owner,Male,45-54,2015,pacific,44,0.4631578947368421
tablet_owner,Male,55+,2015,pacific,51,0.3893129770992366
tablet_owner,Female,18-24,2015,pacific,36,0.4235294117647059
tablet_owner,Female,25-34,2015,pacific,87,0.6126760563380281
tablet_owner,Female,35-44,2015,pacific,79,0.5524475524475524
tablet_owner,Female,45-54,2015,pacific,78,0.6446280991735537
tablet_owner,Female,55+,2015,pacific,84,0.4772727272727273
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,pacific,39,0.7647058823529411
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,pacific,76,0.7102803738317757
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,pacific,65,0.7222222222222222
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,pacific,67,0.7052631578947368
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,pacific,86,0.6564885496183206
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,pacific,54,0.6352941176470588
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,pacific,94,0.6619718309859155
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,pacific,99,0.6923076923076923
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,pacific,84,0.6942148760330579
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,pacific,107,0.6079545454545454
social_media_[social_media_user],Male,18-24,2015,pacific,49,0.9607843137254902
social_media_[social_media_user],Male,25-34,2015,pacific,95,0.8878504672897196
social_media_[social_media_user],Male,35-44,2015,pacific,79,0.8777777777777778
social_media_[social_media_user],Male,45-54,2015,pacific,80,0.8421052631578947
social_media_[social_media_user],Male,55+,2015,pacific,97,0.7404580152671756
social_media_[social_media_user],Female,18-24,2015,pacific,81,0.9529411764705882
social_media_[social_media_user],Female,25-34,2015,pacific,140,0.9859154929577465
social_media_[social_media_user],Female,35-44,2015,pacific,138,0.965034965034965
social_media_[social_media_user],Female,45-54,2015,pacific,107,0.8842975206611571
social_media_[social_media_user],Female,55+,2015,pacific,133,0.7556818181818182
radio,Male,18-24,2015,pacific,23,0.45098039215686275
radio,Male,25-34,2015,pacific,76,0.7102803738317757
radio,Male,35-44,2015,pacific,74,0.8222222222222222
radio,Male,45-54,2015,pacific,73,0.7684210526315789
radio,Male,55+,2015,pacific,92,0.7022900763358778
radio,Female,18-24,2015,pacific,63,0.7411764705882353
radio,Female,25-34,2015,pacific,121,0.852112676056338
radio,Female,35-44,2015,pacific,117,0.8181818181818182
radio,Female,45-54,2015,pacific,93,0.768595041322314
radio,Female,55+,2015,pacific,124,0.7045454545454546
digital_music,Male,18-24,2015,pacific,36,0.7058823529411765
digital_music,Male,25-34,2015,pacific,75,0.7009345794392523
digital_music,Male,35-44,2015,pacific,47,0.5222222222222223
digital_music,Male,45-54,2015,pacific,50,0.5263157894736842
digital_music,Male,55+,2015,pacific,35,0.26717557251908397
digital_music,Female,18-24,2015,pacific,62,0.7294117647058823
digital_music,Female,25-34,2015,pacific,102,0.7183098591549296
digital_music,Female,35-44,2015,pacific,89,0.6223776223776224
digital_music,Female,45-54,2015,pacific,45,0.371900826446281
digital_music,Female,55+,2015,pacific,50,0.2840909090909091
totals,Male,18-24,2016,pacific,38,1.0
totals,Male,25-34,2016,pacific,68,1.0
totals,Male,35-44,2016,pacific,77,1.0
totals,Male,45-54,2016,pacific,72,1.0
totals,Male,55+,2016,pacific,158,1.0
totals,Female,18-24,2016,pacific,68,1.0
totals,Female,25-34,2016,pacific,107,1.0
totals,Female,35-44,2016,pacific,111,1.0
totals,Female,45-54,2016,pacific,108,1.0
totals,Female,55+,2016,pacific,191,1.0
video_game,Male,18-24,2016,pacific,29,0.7631578947368421
video_game,Male,25-34,2016,pacific,53,0.7794117647058824
video_game,Male,35-44,2016,pacific,48,0.6233766233766234
video_game,Male,45-54,2016,pacific,26,0.3611111111111111
video_game,Male,55+,2016,pacific,26,0.16455696202531644
video_game,Female,18-24,2016,pacific,34,0.5
video_game,Female,25-34,2016,pacific,43,0.40186915887850466
video_game,Female,35-44,2016,pacific,42,0.3783783783783784
video_game,Female,45-54,2016,pacific,21,0.19444444444444445
video_game,Female,55+,2016,pacific,22,0.11518324607329843
streaming_video,Male,18-24,2016,pacific,31,0.8157894736842105
streaming_video,Male,25-34,2016,pacific,59,0.8676470588235294
streaming_video,Male,35-44,2016,pacific,64,0.8311688311688312
streaming_video,Male,45-54,2016,pacific,56,0.7777777777777778
streaming_video,Male,55+,2016,pacific,118,0.7468354430379747
streaming_video,Female,18-24,2016,pacific,60,0.8823529411764706
streaming_video,Female,25-34,2016,pacific,91,0.8504672897196262
streaming_video,Female,35-44,2016,pacific,91,0.8198198198198198
streaming_video,Female,45-54,2016,pacific,77,0.7129629629629629
streaming_video,Female,55+,2016,pacific,134,0.7015706806282722
digital_music,Male,18-24,2016,pacific,38,1.0
digital_music,Male,25-34,2016,pacific,68,1.0
digital_music,Male,35-44,2016,pacific,77,1.0
digital_music,Male,45-54,2016,pacific,72,1.0
digital_music,Male,55+,2016,pacific,158,1.0
digital_music,Female,18-24,2016,pacific,68,1.0
digital_music,Female,25-34,2016,pacific,107,1.0
digital_music,Female,35-44,2016,pacific,111,1.0
digital_music,Female,45-54,2016,pacific,108,1.0
digital_music,Female,55+,2016,pacific,191,1.0
tv,Male,18-24,2016,pacific,22,0.5789473684210527
tv,Male,25-34,2016,pacific,41,0.6029411764705882
tv,Male,35-44,2016,pacific,63,0.8181818181818182
tv,Male,45-54,2016,pacific,64,0.8888888888888888
tv,Male,55+,2016,pacific,149,0.9430379746835443
tv,Female,18-24,2016,pacific,49,0.7205882352941176
tv,Female,25-34,2016,pacific,79,0.7383177570093458
tv,Female,35-44,2016,pacific,96,0.8648648648648649
tv,Female,45-54,2016,pacific,92,0.8518518518518519
tv,Female,55+,2016,pacific,172,0.900523560209424
radio,Male,18-24,2016,pacific,20,0.5263157894736842
radio,Male,25-34,2016,pacific,46,0.6764705882352942
radio,Male,35-44,2016,pacific,55,0.7142857142857143
radio,Male,45-54,2016,pacific,53,0.7361111111111112
radio,Male,55+,2016,pacific,120,0.759493670886076
radio,Female,18-24,2016,pacific,54,0.7941176470588235
radio,Female,25-34,2016,pacific,80,0.7476635514018691
radio,Female,35-44,2016,pacific,93,0.8378378378378378
radio,Female,45-54,2016,pacific,81,0.75
radio,Female,55+,2016,pacific,129,0.675392670157068
magazine,Male,18-24,2016,pacific,28,0.7368421052631579
magazine,Male,25-34,2016,pacific,53,0.7794117647058824
magazine,Male,35-44,2016,pacific,59,0.7662337662337663
magazine,Male,45-54,2016,pacific,59,0.8194444444444444
magazine,Male,55+,2016,pacific,136,0.8607594936708861
magazine,Female,18-24,2016,pacific,51,0.75
magazine,Female,25-34,2016,pacific,82,0.7663551401869159
magazine,Female,35-44,2016,pacific,97,0.8738738738738738
magazine,Female,45-54,2016,pacific,93,0.8611111111111112
magazine,Female,55+,2016,pacific,170,0.8900523560209425
movie_goers,Male,18-24,2016,pacific,38,1.0
movie_goers,Male,25-34,2016,pacific,68,1.0
movie_goers,Male,35-44,2016,pacific,77,1.0
movie_goers,Male,45-54,2016,pacific,72,1.0
movie_goers,Male,55+,2016,pacific,158,1.0
movie_goers,Female,18-24,2016,pacific,68,1.0
movie_goers,Female,25-34,2016,pacific,107,1.0
movie_goers,Female,35-44,2016,pacific,111,1.0
movie_goers,Female,45-54,2016,pacific,108,1.0
movie_goers,Female,55+,2016,pacific,191,1.0
supermarket_goer_last_4_weeks,Male,18-24,2016,pacific,35,0.9210526315789473
supermarket_goer_last_4_weeks,Male,25-34,2016,pacific,68,1.0
supermarket_goer_last_4_weeks,Male,35-44,2016,pacific,74,0.961038961038961
supermarket_goer_last_4_weeks,Male,45-54,2016,pacific,72,1.0
supermarket_goer_last_4_weeks,Male,55+,2016,pacific,155,0.9810126582278481
supermarket_goer_last_4_weeks,Female,18-24,2016,pacific,66,0.9705882352941176
supermarket_goer_last_4_weeks,Female,25-34,2016,pacific,106,0.9906542056074766
supermarket_goer_last_4_weeks,Female,35-44,2016,pacific,109,0.9819819819819819
supermarket_goer_last_4_weeks,Female,45-54,2016,pacific,108,1.0
supermarket_goer_last_4_weeks,Female,55+,2016,pacific,187,0.9790575916230366
tablet_owner,Male,18-24,2016,pacific,7,0.18421052631578946
tablet_owner,Male,25-34,2016,pacific,33,0.4852941176470588
tablet_owner,Male,35-44,2016,pacific,39,0.5064935064935064
tablet_owner,Male,45-54,2016,pacific,44,0.6111111111111112
tablet_owner,Male,55+,2016,pacific,66,0.4177215189873418
tablet_owner,Female,18-24,2016,pacific,35,0.5147058823529411
tablet_owner,Female,25-34,2016,pacific,57,0.5327102803738317
tablet_owner,Female,35-44,2016,pacific,63,0.5675675675675675
tablet_owner,Female,45-54,2016,pacific,59,0.5462962962962963
tablet_owner,Female,55+,2016,pacific,88,0.4607329842931937
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,pacific,22,0.5789473684210527
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,pacific,32,0.47058823529411764
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,pacific,35,0.45454545454545453
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,pacific,37,0.5138888888888888
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,pacific,72,0.45569620253164556
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,pacific,42,0.6176470588235294
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,pacific,66,0.616822429906542
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,pacific,61,0.5495495495495496
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,pacific,65,0.6018518518518519
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,pacific,110,0.5759162303664922
social_media_[social_media_user],Male,18-24,2016,pacific,37,0.9736842105263158
social_media_[social_media_user],Male,25-34,2016,pacific,63,0.9264705882352942
social_media_[social_media_user],Male,35-44,2016,pacific,71,0.922077922077922
social_media_[social_media_user],Male,45-54,2016,pacific,66,0.9166666666666666
social_media_[social_media_user],Male,55+,2016,pacific,106,0.6708860759493671
social_media_[social_media_user],Female,18-24,2016,pacific,67,0.9852941176470589
social_media_[social_media_user],Female,25-34,2016,pacific,106,0.9906542056074766
social_media_[social_media_user],Female,35-44,2016,pacific,108,0.972972972972973
social_media_[social_media_user],Female,45-54,2016,pacific,102,0.9444444444444444
social_media_[social_media_user],Female,55+,2016,pacific,148,0.774869109947644
video_game,Male,18-24,2017,pacific,25,1.0
video_game,Male,25-34,2017,pacific,25,1.0
video_game,Male,35-44,2017,pacific,52,1.0
video_game,Male,45-54,2017,pacific,29,1.0
video_game,Male,55+,2017,pacific,27,1.0
video_game,Female,18-24,2017,pacific,24,1.0
video_game,Female,25-34,2017,pacific,30,1.0
video_game,Female,35-44,2017,pacific,51,1.0
video_game,Female,45-54,2017,pacific,25,1.0
video_game,Female,55+,2017,pacific,18,1.0
streaming_video,Male,18-24,2017,pacific,23,0.92
streaming_video,Male,25-34,2017,pacific,23,0.92
streaming_video,Male,35-44,2017,pacific,50,0.9615384615384616
streaming_video,Male,45-54,2017,pacific,26,0.896551724137931
streaming_video,Male,55+,2017,pacific,28,1.037037037037037
streaming_video,Female,18-24,2017,pacific,23,0.9583333333333334
streaming_video,Female,25-34,2017,pacific,30,1.0
streaming_video,Female,35-44,2017,pacific,52,1.0196078431372548
streaming_video,Female,45-54,2017,pacific,27,1.08
streaming_video,Female,55+,2017,pacific,22,1.2222222222222223
digital_music,Male,18-24,2017,pacific,25,1.0
digital_music,Male,25-34,2017,pacific,25,1.0
digital_music,Male,35-44,2017,pacific,55,1.0576923076923077
digital_music,Male,45-54,2017,pacific,31,1.0689655172413792
digital_music,Male,55+,2017,pacific,33,1.2222222222222223
digital_music,Female,18-24,2017,pacific,26,1.0833333333333333
digital_music,Female,25-34,2017,pacific,33,1.1
digital_music,Female,35-44,2017,pacific,54,1.0588235294117647
digital_music,Female,45-54,2017,pacific,29,1.16
digital_music,Female,55+,2017,pacific,27,1.5
tv,Male,18-24,2017,pacific,13,0.52
tv,Male,25-34,2017,pacific,13,0.52
tv,Male,35-44,2017,pacific,46,0.8846153846153846
tv,Male,45-54,2017,pacific,26,0.896551724137931
tv,Male,55+,2017,pacific,30,1.1111111111111112
tv,Female,18-24,2017,pacific,21,0.875
tv,Female,25-34,2017,pacific,27,0.9
tv,Female,35-44,2017,pacific,46,0.9019607843137255
tv,Female,45-54,2017,pacific,27,1.08
tv,Female,55+,2017,pacific,24,1.3333333333333333
radio,Male,18-24,2017,pacific,14,0.56
radio,Male,25-34,2017,pacific,14,0.56
radio,Male,35-44,2017,pacific,41,0.7884615384615384
radio,Male,45-54,2017,pacific,25,0.8620689655172413
radio,Male,55+,2017,pacific,24,0.8888888888888888
radio,Female,18-24,2017,pacific,13,0.5416666666666666
radio,Female,25-34,2017,pacific,27,0.9
radio,Female,35-44,2017,pacific,46,0.9019607843137255
radio,Female,45-54,2017,pacific,24,0.96
radio,Female,55+,2017,pacific,23,1.2777777777777777
magazine,Male,18-24,2017,pacific,15,0.6
magazine,Male,25-34,2017,pacific,15,0.6
magazine,Male,35-44,2017,pacific,37,0.7115384615384616
magazine,Male,45-54,2017,pacific,26,0.896551724137931
magazine,Male,55+,2017,pacific,29,1.0740740740740742
magazine,Female,18-24,2017,pacific,21,0.875
magazine,Female,25-34,2017,pacific,23,0.7666666666666667
magazine,Female,35-44,2017,pacific,43,0.8431372549019608
magazine,Female,45-54,2017,pacific,25,1.0
magazine,Female,55+,2017,pacific,23,1.2777777777777777
movie_goers,Male,18-24,2017,pacific,25,1.0
movie_goers,Male,25-34,2017,pacific,25,1.0
movie_goers,Male,35-44,2017,pacific,55,1.0576923076923077
movie_goers,Male,45-54,2017,pacific,31,1.0689655172413792
movie_goers,Male,55+,2017,pacific,33,1.2222222222222223
movie_goers,Female,18-24,2017,pacific,26,1.0833333333333333
movie_goers,Female,25-34,2017,pacific,33,1.1
movie_goers,Female,35-44,2017,pacific,54,1.0588235294117647
movie_goers,Female,45-54,2017,pacific,29,1.16
movie_goers,Female,55+,2017,pacific,27,1.5
supermarket_goer_last_4_weeks,Male,18-24,2017,pacific,21,0.84
supermarket_goer_last_4_weeks,Male,25-34,2017,pacific,21,0.84
supermarket_goer_last_4_weeks,Male,35-44,2017,pacific,54,1.0384615384615385
supermarket_goer_last_4_weeks,Male,45-54,2017,pacific,31,1.0689655172413792
supermarket_goer_last_4_weeks,Male,55+,2017,pacific,32,1.1851851851851851
supermarket_goer_last_4_weeks,Female,18-24,2017,pacific,25,1.0416666666666667
supermarket_goer_last_4_weeks,Female,25-34,2017,pacific,32,1.0666666666666667
supermarket_goer_last_4_weeks,Female,35-44,2017,pacific,53,1.0392156862745099
supermarket_goer_last_4_weeks,Female,45-54,2017,pacific,29,1.16
supermarket_goer_last_4_weeks,Female,55+,2017,pacific,26,1.4444444444444444
tablet_owner,Male,18-24,2017,pacific,5,0.2
tablet_owner,Male,25-34,2017,pacific,5,0.2
tablet_owner,Male,35-44,2017,pacific,37,0.7115384615384616
tablet_owner,Male,45-54,2017,pacific,22,0.7586206896551724
tablet_owner,Male,55+,2017,pacific,21,0.7777777777777778
tablet_owner,Female,18-24,2017,pacific,7,0.2916666666666667
tablet_owner,Female,25-34,2017,pacific,21,0.7
tablet_owner,Female,35-44,2017,pacific,39,0.7647058823529411
tablet_owner,Female,45-54,2017,pacific,23,0.92
tablet_owner,Female,55+,2017,pacific,19,1.0555555555555556
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,pacific,17,0.68
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,pacific,17,0.68
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,pacific,31,0.5961538461538461
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,pacific,17,0.5862068965517241
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,pacific,14,0.5185185185185185
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,pacific,19,0.7916666666666666
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,pacific,18,0.6
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,pacific,33,0.6470588235294118
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,pacific,17,0.68
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,pacific,15,0.8333333333333334
social_media_[social_media_user],Male,18-24,2017,pacific,24,0.96
social_media_[social_media_user],Male,25-34,2017,pacific,24,0.96
social_media_[social_media_user],Male,35-44,2017,pacific,55,1.0576923076923077
social_media_[social_media_user],Male,45-54,2017,pacific,29,1.0
social_media_[social_media_user],Male,55+,2017,pacific,28,1.037037037037037
social_media_[social_media_user],Female,18-24,2017,pacific,26,1.0833333333333333
social_media_[social_media_user],Female,25-34,2017,pacific,33,1.1
social_media_[social_media_user],Female,35-44,2017,pacific,53,1.0392156862745099
social_media_[social_media_user],Female,45-54,2017,pacific,28,1.12
social_media_[social_media_user],Female,55+,2017,pacific,26,1.4444444444444444
totals,Male,18-24,2013,south_west,51,1.0
totals,Male,25-34,2013,south_west,88,1.0
totals,Male,35-44,2013,south_west,122,1.0
totals,Male,45-54,2013,south_west,96,1.0
totals,Male,55+,2013,south_west,102,1.0
totals,Female,18-24,2013,south_west,84,1.0
totals,Female,25-34,2013,south_west,149,1.0
totals,Female,35-44,2013,south_west,144,1.0
totals,Female,45-54,2013,south_west,112,1.0
totals,Female,55+,2013,south_west,145,1.0
video_game,Male,18-24,2013,south_west,38,0.7450980392156863
video_game,Male,25-34,2013,south_west,62,0.7045454545454546
video_game,Male,35-44,2013,south_west,75,0.6147540983606558
video_game,Male,45-54,2013,south_west,38,0.3958333333333333
video_game,Male,55+,2013,south_west,17,0.16666666666666666
video_game,Female,18-24,2013,south_west,38,0.4523809523809524
video_game,Female,25-34,2013,south_west,79,0.5302013422818792
video_game,Female,35-44,2013,south_west,71,0.4930555555555556
video_game,Female,45-54,2013,south_west,26,0.23214285714285715
video_game,Female,55+,2013,south_west,26,0.1793103448275862
tv,Male,18-24,2013,south_west,38,0.7450980392156863
tv,Male,25-34,2013,south_west,74,0.8409090909090909
tv,Male,35-44,2013,south_west,114,0.9344262295081968
tv,Male,45-54,2013,south_west,89,0.9270833333333334
tv,Male,55+,2013,south_west,93,0.9117647058823529
tv,Female,18-24,2013,south_west,67,0.7976190476190477
tv,Female,25-34,2013,south_west,128,0.8590604026845637
tv,Female,35-44,2013,south_west,134,0.9305555555555556
tv,Female,45-54,2013,south_west,101,0.9017857142857143
tv,Female,55+,2013,south_west,133,0.9172413793103448
radio,Male,18-24,2013,south_west,29,0.5686274509803921
radio,Male,25-34,2013,south_west,69,0.7840909090909091
radio,Male,35-44,2013,south_west,100,0.819672131147541
radio,Male,45-54,2013,south_west,79,0.8229166666666666
