,State,Latitude,Longitude,Gender,age,population
879,WA,38.899348700000004,-77.0145665,male,75_to_79_years,85354
880,WA,38.899348700000004,-77.0145665,male,80_to_84_years,51777
881,WA,38.899348700000004,-77.0145665,male,85_years_and_over,47471
882,WV,38.920170500000005,-80.1816905,male,Under_5_years,50371
883,WV,38.920170500000005,-80.1816905,male,5_to_9_years,52270
884,WV,38.920170500000005,-80.1816905,male,10_to_14_years,53805
885,WV,38.920170500000005,-80.1816905,male,15_to_19_years,55827
886,WV,38.920170500000005,-80.1816905,male,20_to_24_years,59155
887,WV,38.920170500000005,-80.1816905,male,25_to_29_years,58240
888,WV,38.920170500000005,-80.1816905,male,30_to_34_years,52462
889,WV,38.920170500000005,-80.1816905,male,35_to_39_years,55498
890,WV,38.920170500000005,-80.1816905,male,40_to_44_years,54595
891,WV,38.920170500000005,-80.1816905,male,45_to_49_years,59124
892,WV,38.920170500000005,-80.1816905,male,50_to_54_years,60310
893,WV,38.920170500000005,-80.1816905,male,55_to_59_years,64021
894,WV,38.920170500000005,-80.1816905,male,60_to_64_years,63452
895,WV,38.920170500000005,-80.1816905,male,65_to_69_years,57794
896,WV,38.920170500000005,-80.1816905,male,70_to_74_years,42481
897,WV,38.920170500000005,-80.1816905,male,75_to_79_years,28110
898,WV,38.920170500000005,-80.1816905,male,80_to_84_years,17288
899,WV,38.920170500000005,-80.1816905,male,85_years_and_over,13817
900,WI,44.7862968,-89.82670490000001,male,Under_5_years,171722
901,WI,44.7862968,-89.82670490000001,male,5_to_9_years,180862
902,WI,44.7862968,-89.82670490000001,male,10_to_14_years,188711
903,WI,44.7862968,-89.82670490000001,male,15_to_19_years,193976
904,WI,44.7862968,-89.82670490000001,male,20_to_24_years,204039
905,WI,44.7862968,-89.82670490000001,male,25_to_29_years,188944
906,WI,44.7862968,-89.82670490000001,male,30_to_34_years,185502
907,WI,44.7862968,-89.82670490000001,male,35_to_39_years,185235
908,WI,44.7862968,-89.82670490000001,male,40_to_44_years,165992
909,WI,44.7862968,-89.82670490000001,male,45_to_49_years,181918
910,WI,44.7862968,-89.82670490000001,male,50_to_54_years,198942
911,WI,44.7862968,-89.82670490000001,male,55_to_59_years,212179
912,WI,44.7862968,-89.82670490000001,male,60_to_64_years,191153
913,WI,44.7862968,-89.82670490000001,male,65_to_69_years,157231
914,WI,44.7862968,-89.82670490000001,male,70_to_74_years,110559
915,WI,44.7862968,-89.82670490000001,male,75_to_79_years,72751
916,WI,44.7862968,-89.82670490000001,male,80_to_84_years,48471
917,WI,44.7862968,-89.82670490000001,male,85_years_and_over,44551
918,WY,43.000325,-107.5545669,male,Under_5_years,19132
919,WY,43.000325,-107.5545669,male,5_to_9_years,19838
920,WY,43.000325,-107.5545669,male,10_to_14_years,19974
921,WY,43.000325,-107.5545669,male,15_to_19_years,18866
922,WY,43.000325,-107.5545669,male,20_to_24_years,20297
923,WY,43.000325,-107.5545669,male,25_to_29_years,20620
924,WY,43.000325,-107.5545669,male,30_to_34_years,20735
925,WY,43.000325,-107.5545669,male,35_to_39_years,20001
926,WY,43.000325,-107.5545669,male,40_to_44_years,17233
927,WY,43.000325,-107.5545669,male,45_to_49_years,16991
928,WY,43.000325,-107.5545669,male,50_to_54_years,17160
929,WY,43.000325,-107.5545669,male,55_to_59_years,20403
930,WY,43.000325,-107.5545669,male,60_to_64_years,20328
931,WY,43.000325,-107.5545669,male,65_to_69_years,16578
932,WY,43.000325,-107.5545669,male,70_to_74_years,11655
933,WY,43.000325,-107.5545669,male,75_to_79_years,7277
934,WY,43.000325,-107.5545669,male,80_to_84_years,4383
935,WY,43.000325,-107.5545669,male,85_years_and_over,3967
936,AL,32.601011199999995,-86.6807365,female,Under_5_years,144180
937,AL,32.601011199999995,-86.6807365,female,5_to_9_years,147759
938,AL,32.601011199999995,-86.6807365,female,10_to_14_years,150981
939,AL,32.601011199999995,-86.6807365,female,15_to_19_years,157072
940,AL,32.601011199999995,-86.6807365,female,20_to_24_years,163231
941,AL,32.601011199999995,-86.6807365,female,25_to_29_years,170408
942,AL,32.601011199999995,-86.6807365,female,30_to_34_years,154552
943,AL,32.601011199999995,-86.6807365,female,35_to_39_years,155256
944,AL,32.601011199999995,-86.6807365,female,40_to_44_years,149430
945,AL,32.601011199999995,-86.6807365,female,45_to_49_years,161003
946,AL,32.601011199999995,-86.6807365,female,50_to_54_years,166142
947,AL,32.601011199999995,-86.6807365,female,55_to_59_years,175678
948,AL,32.601011199999995,-86.6807365,female,60_to_64_years,165455
949,AL,32.601011199999995,-86.6807365,female,65_to_69_years,143689
950,AL,32.601011199999995,-86.6807365,female,70_to_74_years,113631
951,AL,32.601011199999995,-86.6807365,female,75_to_79_years,80897
952,AL,32.601011199999995,-86.6807365,female,80_to_84_years,56520
953,AL,32.601011199999995,-86.6807365,female,85_years_and_over,59027
954,AK,61.3025006,-158.7750198,female,Under_5_years,26458
955,AK,61.3025006,-158.7750198,female,5_to_9_years,25222
956,AK,61.3025006,-158.7750198,female,10_to_14_years,24147
957,AK,61.3025006,-158.7750198,female,15_to_19_years,22093
958,AK,61.3025006,-158.7750198,female,20_to_24_years,23268
959,AK,61.3025006,-158.7750198,female,25_to_29_years,29020
960,AK,61.3025006,-158.7750198,female,30_to_34_years,27136
961,AK,61.3025006,-158.7750198,female,35_to_39_years,24136
962,AK,61.3025006,-158.7750198,female,40_to_44_years,20419
963,AK,61.3025006,-158.7750198,female,45_to_49_years,21134
964,AK,61.3025006,-158.7750198,female,50_to_54_years,22291
965,AK,61.3025006,-158.7750198,female,55_to_59_years,24112
966,AK,61.3025006,-158.7750198,female,60_to_64_years,22133
967,AK,61.3025006,-158.7750198,female,65_to_69_years,16221
968,AK,61.3025006,-158.7750198,female,70_to_74_years,10689
969,AK,61.3025006,-158.7750198,female,75_to_79_years,6460
970,AK,61.3025006,-158.7750198,female,80_to_84_years,4043
971,AK,61.3025006,-158.7750198,female,85_years_and_over,4021
972,AZ,34.1682185,-111.930907,female,Under_5_years,213647
973,AZ,34.1682185,-111.930907,female,5_to_9_years,221269
974,AZ,34.1682185,-111.930907,female,10_to_14_years,228582
975,AZ,34.1682185,-111.930907,female,15_to_19_years,228331
976,AZ,34.1682185,-111.930907,female,20_to_24_years,231880
977,AZ,34.1682185,-111.930907,female,25_to_29_years,240414
978,AZ,34.1682185,-111.930907,female,30_to_34_years,220283
979,AZ,34.1682185,-111.930907,female,35_to_39_years,218635
980,AZ,34.1682185,-111.930907,female,40_to_44_years,206221
981,AZ,34.1682185,-111.930907,female,45_to_49_years,214562
982,AZ,34.1682185,-111.930907,female,50_to_54_years,213157
983,AZ,34.1682185,-111.930907,female,55_to_59_years,225341
984,AZ,34.1682185,-111.930907,female,60_to_64_years,218086
985,AZ,34.1682185,-111.930907,female,65_to_69_years,203496
986,AZ,34.1682185,-111.930907,female,70_to_74_years,168696
987,AZ,34.1682185,-111.930907,female,75_to_79_years,117691
988,AZ,34.1682185,-111.930907,female,80_to_84_years,76401
989,AZ,34.1682185,-111.930907,female,85_years_and_over,81277
990,AR,34.7519275,-92.13137840000002,female,Under_5_years,93122
991,AR,34.7519275,-92.13137840000002,female,5_to_9_years,95292
992,AR,34.7519275,-92.13137840000002,female,10_to_14_years,97198
993,AR,34.7519275,-92.13137840000002,female,15_to_19_years,96842
994,AR,34.7519275,-92.13137840000002,female,20_to_24_years,99472
995,AR,34.7519275,-92.13137840000002,female,25_to_29_years,102087
996,AR,34.7519275,-92.13137840000002,female,30_to_34_years,94889
997,AR,34.7519275,-92.13137840000002,female,35_to_39_years,94858
998,AR,34.7519275,-92.13137840000002,female,40_to_44_years,89299
999,AR,34.7519275,-92.13137840000002,female,45_to_49_years,93194
1000,AR,34.7519275,-92.13137840000002,female,50_to_54_years,96878
1001,AR,34.7519275,-92.13137840000002,female,55_to_59_years,101389
1002,AR,34.7519275,-92.13137840000002,female,60_to_64_years,96778
1003,AR,34.7519275,-92.13137840000002,female,65_to_69_years,85524
1004,AR,34.7519275,-92.13137840000002,female,70_to_74_years,69286
1005,AR,34.7519275,-92.13137840000002,female,75_to_79_years,49925
1006,AR,34.7519275,-92.13137840000002,female,80_to_84_years,34444
1007,AR,34.7519275,-92.13137840000002,female,85_years_and_over,37738
1008,CA,37.2718745,-119.2704153,female,Under_5_years,1206803
1009,CA,37.2718745,-119.2704153,female,5_to_9_years,1229425
1010,CA,37.2718745,-119.2704153,female,10_to_14_years,1245910
1011,CA,37.2718745,-119.2704153,female,15_to_19_years,1254099
1012,CA,37.2718745,-119.2704153,female,20_to_24_years,1338452
1013,CA,37.2718745,-119.2704153,female,25_to_29_years,1513117
1014,CA,37.2718745,-119.2704153,female,30_to_34_years,1405834
1015,CA,37.2718745,-119.2704153,female,35_to_39_years,1337511
1016,CA,37.2718745,-119.2704153,female,40_to_44_years,1255619
1017,CA,37.2718745,-119.2704153,female,45_to_49_years,1306528
1018,CA,37.2718745,-119.2704153,female,50_to_54_years,1285223
1019,CA,37.2718745,-119.2704153,female,55_to_59_years,1288876
1020,CA,37.2718745,-119.2704153,female,60_to_64_years,1161996
1021,CA,37.2718745,-119.2704153,female,65_to_69_years,968879
1022,CA,37.2718745,-119.2704153,female,70_to_74_years,740010
1023,CA,37.2718745,-119.2704153,female,75_to_79_years,516095
1024,CA,37.2718745,-119.2704153,female,80_to_84_years,372246
1025,CA,37.2718745,-119.2704153,female,85_years_and_over,462477
1026,CO,38.9979339,-105.55056699999999,female,Under_5_years,164704
1027,CO,38.9979339,-105.55056699999999,female,5_to_9_years,170520
1028,CO,38.9979339,-105.55056699999999,female,10_to_14_years,177417
1029,CO,38.9979339,-105.55056699999999,female,15_to_19_years,172981
1030,CO,38.9979339,-105.55056699999999,female,20_to_24_years,178981
1031,CO,38.9979339,-105.55056699999999,female,25_to_29_years,210878
1032,CO,38.9979339,-105.55056699999999,female,30_to_34_years,205888
1033,CO,38.9979339,-105.55056699999999,female,35_to_39_years,195146
1034,CO,38.9979339,-105.55056699999999,female,40_to_44_years,173871
1035,CO,38.9979339,-105.55056699999999,female,45_to_49_years,179379
1036,CO,38.9979339,-105.55056699999999,female,50_to_54_years,174866
1037,CO,38.9979339,-105.55056699999999,female,55_to_59_years,187796
1038,CO,38.9979339,-105.55056699999999,female,60_to_64_years,173876
1039,CO,38.9979339,-105.55056699999999,female,65_to_69_years,144876
1040,CO,38.9979339,-105.55056699999999,female,70_to_74_years,104565
1041,CO,38.9979339,-105.55056699999999,female,75_to_79_years,67792
1042,CO,38.9979339,-105.55056699999999,female,80_to_84_years,46325
1043,CO,38.9979339,-105.55056699999999,female,85_years_and_over,54960
1044,CT,41.518783500000005,-72.75750699999999,female,Under_5_years,89503
1045,CT,41.518783500000005,-72.75750699999999,female,5_to_9_years,97423
1046,CT,41.518783500000005,-72.75750699999999,female,10_to_14_years,107988
1047,CT,41.518783500000005,-72.75750699999999,female,15_to_19_years,119770
1048,CT,41.518783500000005,-72.75750699999999,female,20_to_24_years,119875
1049,CT,41.518783500000005,-72.75750699999999,female,25_to_29_years,107181
1050,CT,41.518783500000005,-72.75750699999999,female,30_to_34_years,110387
1051,CT,41.518783500000005,-72.75750699999999,female,35_to_39_years,109749
1052,CT,41.518783500000005,-72.75750699999999,female,40_to_44_years,105987
1053,CT,41.518783500000005,-72.75750699999999,female,45_to_49_years,125675
1054,CT,41.518783500000005,-72.75750699999999,female,50_to_54_years,138400
1055,CT,41.518783500000005,-72.75750699999999,female,55_to_59_years,140362
1056,CT,41.518783500000005,-72.75750699999999,female,60_to_64_years,123336
1057,CT,41.518783500000005,-72.75750699999999,female,65_to_69_years,99916
1058,CT,41.518783500000005,-72.75750699999999,female,70_to_74_years,81251
1059,CT,41.518783500000005,-72.75750699999999,female,75_to_79_years,56081
1060,CT,41.518783500000005,-72.75750699999999,female,80_to_84_years,42220
1061,CT,41.518783500000005,-72.75750699999999,female,85_years_and_over,61280
1062,DE,39.145251,-75.41892059999999,female,Under_5_years,27116
1063,DE,39.145251,-75.41892059999999,female,5_to_9_years,28030
1064,DE,39.145251,-75.41892059999999,female,10_to_14_years,28503
1065,DE,39.145251,-75.41892059999999,female,15_to_19_years,29906
1066,DE,39.145251,-75.41892059999999,female,20_to_24_years,29361
1067,DE,39.145251,-75.41892059999999,female,25_to_29_years,33919
1068,DE,39.145251,-75.41892059999999,female,30_to_34_years,30558
1069,DE,39.145251,-75.41892059999999,female,35_to_39_years,29574
1070,DE,39.145251,-75.41892059999999,female,40_to_44_years,27025
1071,DE,39.145251,-75.41892059999999,female,45_to_49_years,30992
1072,DE,39.145251,-75.41892059999999,female,50_to_54_years,34242
1073,DE,39.145251,-75.41892059999999,female,55_to_59_years,36153
1074,DE,39.145251,-75.41892059999999,female,60_to_64_years,34638
1075,DE,39.145251,-75.41892059999999,female,65_to_69_years,31408
1076,DE,39.145251,-75.41892059999999,female,70_to_74_years,24919
1077,DE,39.145251,-75.41892059999999,female,75_to_79_years,16682
1078,DE,39.145251,-75.41892059999999,female,80_to_84_years,11047
1079,DE,39.145251,-75.41892059999999,female,85_years_and_over,12352
1080,DC,38.899348700000004,-77.0145666,female,Under_5_years,22184
1081,DC,38.899348700000004,-77.0145666,female,5_to_9_years,18001
1082,DC,38.899348700000004,-77.0145666,female,10_to_14_years,13740
1083,DC,38.899348700000004,-77.0145666,female,15_to_19_years,19418
1084,DC,38.899348700000004,-77.0145666,female,20_to_24_years,29102
1085,DC,38.899348700000004,-77.0145666,female,25_to_29_years,44895
1086,DC,38.899348700000004,-77.0145666,female,30_to_34_years,41413
1087,DC,38.899348700000004,-77.0145666,female,35_to_39_years,30405
1088,DC,38.899348700000004,-77.0145666,female,40_to_44_years,21231
1089,DC,38.899348700000004,-77.0145666,female,45_to_49_years,19314
1090,DC,38.899348700000004,-77.0145666,female,50_to_54_years,18593
1091,DC,38.899348700000004,-77.0145666,female,55_to_59_years,18815
1092,DC,38.899348700000004,-77.0145666,female,60_to_64_years,18168
1093,DC,38.899348700000004,-77.0145666,female,65_to_69_years,15755
1094,DC,38.899348700000004,-77.0145666,female,70_to_74_years,11612
1095,DC,38.899348700000004,-77.0145666,female,75_to_79_years,8131
1096,DC,38.899348700000004,-77.0145666,female,80_to_84_years,5857
1097,DC,38.899348700000004,-77.0145666,female,85_years_and_over,8139
1098,FL,27.9757279,-83.8330166,female,Under_5_years,555832
1099,FL,27.9757279,-83.8330166,female,5_to_9_years,564078
1100,FL,27.9757279,-83.8330166,female,10_to_14_years,577916
1101,FL,27.9757279,-83.8330166,female,15_to_19_years,587833
1102,FL,27.9757279,-83.8330166,female,20_to_24_years,618724
1103,FL,27.9757279,-83.8330166,female,25_to_29_years,697702
1104,FL,27.9757279,-83.8330166,female,30_to_34_years,654015
1105,FL,27.9757279,-83.8330166,female,35_to_39_years,643110
1106,FL,27.9757279,-83.8330166,female,40_to_44_years,626815
1107,FL,27.9757279,-83.8330166,female,45_to_49_years,683559
1108,FL,27.9757279,-83.8330166,female,50_to_54_years,726919
1109,FL,27.9757279,-83.8330166,female,55_to_59_years,754742
1110,FL,27.9757279,-83.8330166,female,60_to_64_years,721830
1111,FL,27.9757279,-83.8330166,female,65_to_69_years,675701
1112,FL,27.9757279,-83.8330166,female,70_to_74_years,582447
1113,FL,27.9757279,-83.8330166,female,75_to_79_years,423245
1114,FL,27.9757279,-83.8330166,female,80_to_84_years,296971
1115,FL,27.9757279,-83.8330166,female,85_years_and_over,336142
1116,GA,32.6781248,-83.22297569999999,female,Under_5_years,324076
1117,GA,32.6781248,-83.22297569999999,female,5_to_9_years,339901
1118,GA,32.6781248,-83.22297569999999,female,10_to_14_years,355022
1119,GA,32.6781248,-83.22297569999999,female,15_to_19_years,354918
1120,GA,32.6781248,-83.22297569999999,female,20_to_24_years,351620
1121,GA,32.6781248,-83.22297569999999,female,25_to_29_years,378396
1122,GA,32.6781248,-83.22297569999999,female,30_to_34_years,355148
1123,GA,32.6781248,-83.22297569999999,female,35_to_39_years,360108
1124,GA,32.6781248,-83.22297569999999,female,40_to_44_years,347209
1125,GA,32.6781248,-83.22297569999999,female,45_to_49_years,368278
1126,GA,32.6781248,-83.22297569999999,female,50_to_54_years,360639
1127,GA,32.6781248,-83.22297569999999,female,55_to_59_years,350392
1128,GA,32.6781248,-83.22297569999999,female,60_to_64_years,313281
1129,GA,32.6781248,-83.22297569999999,female,65_to_69_years,268738
1130,GA,32.6781248,-83.22297569999999,female,70_to_74_years,204589
1131,GA,32.6781248,-83.22297569999999,female,75_to_79_years,135818
1132,GA,32.6781248,-83.22297569999999,female,80_to_84_years,90403
1133,GA,32.6781248,-83.22297569999999,female,85_years_and_over,95336
1134,HI,20.46,-157.505,female,Under_5_years,43752
1135,HI,20.46,-157.505,female,5_to_9_years,42457
1136,HI,20.46,-157.505,female,10_to_14_years,39563
1137,HI,20.46,-157.505,female,15_to_19_years,37287
1138,HI,20.46,-157.505,female,20_to_24_years,41729
1139,HI,20.46,-157.505,female,25_to_29_years,49533
1140,HI,20.46,-157.505,female,30_to_34_years,49027
1141,HI,20.46,-157.505,female,35_to_39_years,46850
1142,HI,20.46,-157.505,female,40_to_44_years,41498
1143,HI,20.46,-157.505,female,45_to_49_years,43342
1144,HI,20.46,-157.505,female,50_to_54_years,44267
1145,HI,20.46,-157.505,female,55_to_59_years,46578
1146,HI,20.46,-157.505,female,60_to_64_years,46672
1147,HI,20.46,-157.505,female,65_to_69_years,42164
1148,HI,20.46,-157.505,female,70_to_74_years,32723
1149,HI,20.46,-157.505,female,75_to_79_years,21704
1150,HI,20.46,-157.505,female,80_to_84_years,16356
1151,HI,20.46,-157.505,female,85_years_and_over,25949
1152,ID,45.4945756,-114.1424303,female,Under_5_years,57373
1153,ID,45.4945756,-114.1424303,female,5_to_9_years,60310
1154,ID,45.4945756,-114.1424303,female,10_to_14_years,62542
1155,ID,45.4945756,-114.1424303,female,15_to_19_years,59434
1156,ID,45.4945756,-114.1424303,female,20_to_24_years,53648
1157,ID,45.4945756,-114.1424303,female,25_to_29_years,56481
1158,ID,45.4945756,-114.1424303,female,30_to_34_years,54400
1159,ID,45.4945756,-114.1424303,female,35_to_39_years,55557
1160,ID,45.4945756,-114.1424303,female,40_to_44_years,49421
1161,ID,45.4945756,-114.1424303,female,45_to_49_years,49647
1162,ID,45.4945756,-114.1424303,female,50_to_54_years,49986
1163,ID,45.4945756,-114.1424303,female,55_to_59_years,54852
1164,ID,45.4945756,-114.1424303,female,60_to_64_years,53222
1165,ID,45.4945756,-114.1424303,female,65_to_69_years,46691
1166,ID,45.4945756,-114.1424303,female,70_to_74_years,35524
1167,ID,45.4945756,-114.1424303,female,75_to_79_years,23959
1168,ID,45.4945756,-114.1424303,female,80_to_84_years,15833
1169,ID,45.4945756,-114.1424303,female,85_years_and_over,17605
1170,IL,39.739318,-89.504139,female,Under_5_years,377795
1171,IL,39.739318,-89.504139,female,5_to_9_years,387212
1172,IL,39.739318,-89.504139,female,10_to_14_years,404458
1173,IL,39.739318,-89.504139,female,15_to_19_years,408244
1174,IL,39.739318,-89.504139,female,20_to_24_years,425727
1175,IL,39.739318,-89.504139,female,25_to_29_years,445164
1176,IL,39.739318,-89.504139,female,30_to_34_years,432355
1177,IL,39.739318,-89.504139,female,35_to_39_years,425670
1178,IL,39.739318,-89.504139,female,40_to_44_years,394867
1179,IL,39.739318,-89.504139,female,45_to_49_years,420728
1180,IL,39.739318,-89.504139,female,50_to_54_years,430410
1181,IL,39.739318,-89.504139,female,55_to_59_years,450310
1182,IL,39.739318,-89.504139,female,60_to_64_years,408475
1183,IL,39.739318,-89.504139,female,65_to_69_years,339099
1184,IL,39.739318,-89.504139,female,70_to_74_years,258297
1185,IL,39.739318,-89.504139,female,75_to_79_years,187460
1186,IL,39.739318,-89.504139,female,80_to_84_years,136466
1187,IL,39.739318,-89.504139,female,85_years_and_over,176808
1188,IN,39.7662195,-86.441277,female,Under_5_years,205085
1189,IN,39.7662195,-86.441277,female,5_to_9_years,211345
1190,IN,39.7662195,-86.441277,female,10_to_14_years,217903
1191,IN,39.7662195,-86.441277,female,15_to_19_years,223054
1192,IN,39.7662195,-86.441277,female,20_to_24_years,231403
1193,IN,39.7662195,-86.441277,female,25_to_29_years,223686
1194,IN,39.7662195,-86.441277,female,30_to_34_years,208517
1195,IN,39.7662195,-86.441277,female,35_to_39_years,210822
1196,IN,39.7662195,-86.441277,female,40_to_44_years,198140
1197,IN,39.7662195,-86.441277,female,45_to_49_years,210403
1198,IN,39.7662195,-86.441277,female,50_to_54_years,219001
1199,IN,39.7662195,-86.441277,female,55_to_59_years,232349
1200,IN,39.7662195,-86.441277,female,60_to_64_years,214293
1201,IN,39.7662195,-86.441277,female,65_to_69_years,180763
1202,IN,39.7662195,-86.441277,female,70_to_74_years,137174
1203,IN,39.7662195,-86.441277,female,75_to_79_years,98565
1204,IN,39.7662195,-86.441277,female,80_to_84_years,70657
1205,IN,39.7662195,-86.441277,female,85_years_and_over,86563
1206,IA,41.9383166,-93.389798,female,Under_5_years,97192
1207,IA,41.9383166,-93.389798,female,5_to_9_years,98868
1208,IA,41.9383166,-93.389798,female,10_to_14_years,100938
1209,IA,41.9383166,-93.389798,female,15_to_19_years,104979
1210,IA,41.9383166,-93.389798,female,20_to_24_years,110509
1211,IA,41.9383166,-93.389798,female,25_to_29_years,97340
1212,IA,41.9383166,-93.389798,female,30_to_34_years,95620
1213,IA,41.9383166,-93.389798,female,35_to_39_years,97879
1214,IA,41.9383166,-93.389798,female,40_to_44_years,85951
1215,IA,41.9383166,-93.389798,female,45_to_49_years,91634
1216,IA,41.9383166,-93.389798,female,50_to_54_years,97695
1217,IA,41.9383166,-93.389798,female,55_to_59_years,109344
1218,IA,41.9383166,-93.389798,female,60_to_64_years,101647
1219,IA,41.9383166,-93.389798,female,65_to_69_years,86409
1220,IA,41.9383166,-93.389798,female,70_to_74_years,64678
1221,IA,41.9383166,-93.389798,female,75_to_79_years,48981
1222,IA,41.9383166,-93.389798,female,80_to_84_years,38576
1223,IA,41.9383166,-93.389798,female,85_years_and_over,52738
1224,KS,38.4987789,-98.32007790000002,female,Under_5_years,94709
1225,KS,38.4987789,-98.32007790000002,female,5_to_9_years,97539
1226,KS,38.4987789,-98.32007790000002,female,10_to_14_years,98015
1227,KS,38.4987789,-98.32007790000002,female,15_to_19_years,96711
1228,KS,38.4987789,-98.32007790000002,female,20_to_24_years,102116
1229,KS,38.4987789,-98.32007790000002,female,25_to_29_years,92831
1230,KS,38.4987789,-98.32007790000002,female,30_to_34_years,93590
1231,KS,38.4987789,-98.32007790000002,female,35_to_39_years,92005
1232,KS,38.4987789,-98.32007790000002,female,40_to_44_years,81353
1233,KS,38.4987789,-98.32007790000002,female,45_to_49_years,83832
1234,KS,38.4987789,-98.32007790000002,female,50_to_54_years,88946
1235,KS,38.4987789,-98.32007790000002,female,55_to_59_years,99094
1236,KS,38.4987789,-98.32007790000002,female,60_to_64_years,92034
1237,KS,38.4987789,-98.32007790000002,female,65_to_69_years,75893
1238,KS,38.4987789,-98.32007790000002,female,70_to_74_years,57113
1239,KS,38.4987789,-98.32007790000002,female,75_to_79_years,41372
1240,KS,38.4987789,-98.32007790000002,female,80_to_84_years,31677
1241,KS,38.4987789,-98.32007790000002,female,85_years_and_over,42337
1242,KY,37.8222935,-85.76823990000001,female,Under_5_years,134750
1243,KY,37.8222935,-85.76823990000001,female,5_to_9_years,135281
1244,KY,37.8222935,-85.76823990000001,female,10_to_14_years,139244
1245,KY,37.8222935,-85.76823990000001,female,15_to_19_years,140011
1246,KY,37.8222935,-85.76823990000001,female,20_to_24_years,145649
1247,KY,37.8222935,-85.76823990000001,female,25_to_29_years,150402
1248,KY,37.8222935,-85.76823990000001,female,30_to_34_years,136646
1249,KY,37.8222935,-85.76823990000001,female,35_to_39_years,141288
1250,KY,37.8222935,-85.76823990000001,female,40_to_44_years,134476
1251,KY,37.8222935,-85.76823990000001,female,45_to_49_years,145115
1252,KY,37.8222935,-85.76823990000001,female,50_to_54_years,151952
1253,KY,37.8222935,-85.76823990000001,female,55_to_59_years,159826
1254,KY,37.8222935,-85.76823990000001,female,60_to_64_years,148449
1255,KY,37.8222935,-85.76823990000001,female,65_to_69_years,127851
1256,KY,37.8222935,-85.76823990000001,female,70_to_74_years,98059
1257,KY,37.8222935,-85.76823990000001,female,75_to_79_years,69781
