category,gender,age,year,division,population
magazine,Male,45-54,2017,south_east,29
magazine,Male,55+,2017,south_east,14
magazine,Female,18-24,2017,south_east,13
magazine,Female,25-34,2017,south_east,30
magazine,Female,35-44,2017,south_east,32
magazine,Female,45-54,2017,south_east,23
magazine,Female,55+,2017,south_east,27
movie_goers,Male,18-24,2017,south_east,24
movie_goers,Male,25-34,2017,south_east,40
movie_goers,Male,35-44,2017,south_east,32
movie_goers,Male,45-54,2017,south_east,32
movie_goers,Male,55+,2017,south_east,17
movie_goers,Female,18-24,2017,south_east,17
movie_goers,Female,25-34,2017,south_east,36
movie_goers,Female,35-44,2017,south_east,37
movie_goers,Female,45-54,2017,south_east,31
movie_goers,Female,55+,2017,south_east,30
supermarket_goer_last_4_weeks,Male,18-24,2017,south_east,20
supermarket_goer_last_4_weeks,Male,25-34,2017,south_east,40
supermarket_goer_last_4_weeks,Male,35-44,2017,south_east,30
supermarket_goer_last_4_weeks,Male,45-54,2017,south_east,32
supermarket_goer_last_4_weeks,Male,55+,2017,south_east,17
supermarket_goer_last_4_weeks,Female,18-24,2017,south_east,16
supermarket_goer_last_4_weeks,Female,25-34,2017,south_east,35
supermarket_goer_last_4_weeks,Female,35-44,2017,south_east,36
supermarket_goer_last_4_weeks,Female,45-54,2017,south_east,31
supermarket_goer_last_4_weeks,Female,55+,2017,south_east,29
tablet_owner,Male,18-24,2017,south_east,9
tablet_owner,Male,25-34,2017,south_east,23
tablet_owner,Male,35-44,2017,south_east,21
tablet_owner,Male,45-54,2017,south_east,21
tablet_owner,Male,55+,2017,south_east,14
tablet_owner,Female,18-24,2017,south_east,10
tablet_owner,Female,25-34,2017,south_east,22
tablet_owner,Female,35-44,2017,south_east,26
tablet_owner,Female,45-54,2017,south_east,22
tablet_owner,Female,55+,2017,south_east,23
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south_east,12
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south_east,18
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south_east,11
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south_east,17
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south_east,8
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,south_east,10
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,south_east,16
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,south_east,21
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,south_east,16
