category,gender,age,year,division,population
video_game,Male,25-34,2016,west_central,35
video_game,Male,35-44,2016,west_central,31
video_game,Male,45-54,2016,west_central,33
video_game,Male,55+,2016,west_central,25
video_game,Female,18-24,2016,west_central,25
video_game,Female,25-34,2016,west_central,43
video_game,Female,35-44,2016,west_central,28
video_game,Female,45-54,2016,west_central,31
video_game,Female,55+,2016,west_central,22
streaming_video,Male,18-24,2016,west_central,38
streaming_video,Male,25-34,2016,west_central,40
streaming_video,Male,35-44,2016,west_central,52
streaming_video,Male,45-54,2016,west_central,64
streaming_video,Male,55+,2016,west_central,88
streaming_video,Female,18-24,2016,west_central,51
streaming_video,Female,25-34,2016,west_central,81
streaming_video,Female,35-44,2016,west_central,68
streaming_video,Female,45-54,2016,west_central,85
streaming_video,Female,55+,2016,west_central,114
digital_music,Male,18-24,2016,west_central,49
digital_music,Male,25-34,2016,west_central,49
digital_music,Male,35-44,2016,west_central,63
digital_music,Male,45-54,2016,west_central,81
digital_music,Male,55+,2016,west_central,115
digital_music,Female,18-24,2016,west_central,67
digital_music,Female,25-34,2016,west_central,95
digital_music,Female,35-44,2016,west_central,89
digital_music,Female,45-54,2016,west_central,107
digital_music,Female,55+,2016,west_central,157
tv,Male,18-24,2016,west_central,32
tv,Male,25-34,2016,west_central,43
tv,Male,35-44,2016,west_central,55
tv,Male,45-54,2016,west_central,73
tv,Male,55+,2016,west_central,108
tv,Female,18-24,2016,west_central,52
tv,Female,25-34,2016,west_central,72
tv,Female,35-44,2016,west_central,75
tv,Female,45-54,2016,west_central,91
tv,Female,55+,2016,west_central,147
radio,Male,18-24,2016,west_central,31
radio,Male,25-34,2016,west_central,33
radio,Male,35-44,2016,west_central,54
radio,Male,45-54,2016,west_central,69
radio,Male,55+,2016,west_central,90
radio,Female,18-24,2016,west_central,51
radio,Female,25-34,2016,west_central,84
radio,Female,35-44,2016,west_central,68
radio,Female,45-54,2016,west_central,87
radio,Female,55+,2016,west_central,119
magazine,Male,18-24,2016,west_central,37
magazine,Male,25-34,2016,west_central,37
magazine,Male,35-44,2016,west_central,47
magazine,Male,45-54,2016,west_central,66
magazine,Male,55+,2016,west_central,101
magazine,Female,18-24,2016,west_central,54
magazine,Female,25-34,2016,west_central,78
magazine,Female,35-44,2016,west_central,72
magazine,Female,45-54,2016,west_central,92
magazine,Female,55+,2016,west_central,148
movie_goers,Male,18-24,2016,west_central,49
movie_goers,Male,25-34,2016,west_central,49
movie_goers,Male,35-44,2016,west_central,63
movie_goers,Male,45-54,2016,west_central,81
movie_goers,Male,55+,2016,west_central,115
movie_goers,Female,18-24,2016,west_central,67
movie_goers,Female,25-34,2016,west_central,95
movie_goers,Female,35-44,2016,west_central,89
movie_goers,Female,45-54,2016,west_central,107
movie_goers,Female,55+,2016,west_central,157
supermarket_goer_last_4_weeks,Male,18-24,2016,west_central,49
supermarket_goer_last_4_weeks,Male,25-34,2016,west_central,49
supermarket_goer_last_4_weeks,Male,35-44,2016,west_central,63
supermarket_goer_last_4_weeks,Male,45-54,2016,west_central,81
supermarket_goer_last_4_weeks,Male,55+,2016,west_central,112
supermarket_goer_last_4_weeks,Female,18-24,2016,west_central,66
supermarket_goer_last_4_weeks,Female,25-34,2016,west_central,95
supermarket_goer_last_4_weeks,Female,35-44,2016,west_central,89
supermarket_goer_last_4_weeks,Female,45-54,2016,west_central,107
supermarket_goer_last_4_weeks,Female,55+,2016,west_central,156
tablet_owner,Male,18-24,2016,west_central,17
tablet_owner,Male,25-34,2016,west_central,25
tablet_owner,Male,35-44,2016,west_central,33
tablet_owner,Male,45-54,2016,west_central,53
tablet_owner,Male,55+,2016,west_central,52
tablet_owner,Female,18-24,2016,west_central,31
tablet_owner,Female,25-34,2016,west_central,60
tablet_owner,Female,35-44,2016,west_central,47
tablet_owner,Female,45-54,2016,west_central,55
tablet_owner,Female,55+,2016,west_central,78
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,west_central,30
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,west_central,25
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,west_central,29
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,west_central,43
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,west_central,54
