category,gender,age,year,division,population,Latitude,Longitude
Supermarket Shopper,Female,18-34,2014,South West,109,33.05110145,-95.588672275
Supermarket Shopper,Female,18-34,2014,South West,191,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2014,South West,197,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2014,South West,169,33.05110145,-95.588672275
Supermarket Shopper,Female,55+,2014,South West,337,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2014,South West,31,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2014,South West,57,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2014,South West,80,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2014,South West,49,33.05110145,-95.588672275
Tablet Owners,Male,55+,2014,South West,59,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2014,South West,42,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2014,South West,94,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2014,South West,98,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2014,South West,86,33.05110145,-95.588672275
Tablet Owners,Female,55+,2014,South West,99,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2014,South West,39,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2014,South West,60,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2014,South West,64,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2014,South West,52,33.05110145,-95.588672275
Live Events Goers,Male,55+,2014,South West,89,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2014,South West,56,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2014,South West,106,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2014,South West,102,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2014,South West,97,33.05110145,-95.588672275
Live Events Goers,Female,55+,2014,South West,148,33.05110145,-95.588672275
Social Media Users,Male,18-34,2014,South West,90,33.05110145,-95.588672275
Social Media Users,Male,18-34,2014,South West,125,33.05110145,-95.588672275
Social Media Users,Male,35-54,2014,South West,132,33.05110145,-95.588672275
Social Media Users,Male,35-54,2014,South West,95,33.05110145,-95.588672275
Social Media Users,Male,55+,2014,South West,119,33.05110145,-95.588672275
Social Media Users,Female,18-34,2014,South West,110,33.05110145,-95.588672275
Social Media Users,Female,18-34,2014,South West,187,33.05110145,-95.588672275
Social Media Users,Female,35-54,2014,South West,183,33.05110145,-95.588672275
Social Media Users,Female,35-54,2014,South West,153,33.05110145,-95.588672275
Social Media Users,Female,55+,2014,South West,222,33.05110145,-95.588672275
Video Game Players,Male,18-34,2015,South West,33,33.05110145,-95.588672275
Video Game Players,Male,18-34,2015,South West,59,33.05110145,-95.588672275
Video Game Players,Male,35-54,2015,South West,53,33.05110145,-95.588672275
Video Game Players,Male,35-54,2015,South West,30,33.05110145,-95.588672275
Video Game Players,Male,55+,2015,South West,23,33.05110145,-95.588672275
Video Game Players,Female,18-34,2015,South West,45,33.05110145,-95.588672275
Video Game Players,Female,18-34,2015,South West,61,33.05110145,-95.588672275
Video Game Players,Female,35-54,2015,South West,58,33.05110145,-95.588672275
Video Game Players,Female,35-54,2015,South West,27,33.05110145,-95.588672275
Video Game Players,Female,55+,2015,South West,17,33.05110145,-95.588672275
Streaming Video Watchers,Male,18-34,2015,South West,33,33.05110145,-95.588672275
Streaming Video Watchers,Male,18-34,2015,South West,81,33.05110145,-95.588672275
Streaming Video Watchers,Male,35-54,2015,South West,71,33.05110145,-95.588672275
Streaming Video Watchers,Male,35-54,2015,South West,64,33.05110145,-95.588672275
Streaming Video Watchers,Male,55+,2015,South West,89,33.05110145,-95.588672275
Streaming Video Watchers,Female,18-34,2015,South West,89,33.05110145,-95.588672275
Streaming Video Watchers,Female,18-34,2015,South West,116,33.05110145,-95.588672275
Streaming Video Watchers,Female,35-54,2015,South West,103,33.05110145,-95.588672275
Streaming Video Watchers,Female,35-54,2015,South West,86,33.05110145,-95.588672275
Streaming Video Watchers,Female,55+,2015,South West,113,33.05110145,-95.588672275
Cable TV Watchers,Male,18-34,2015,South West,34,33.05110145,-95.588672275
Cable TV Watchers,Male,18-34,2015,South West,75,33.05110145,-95.588672275
Cable TV Watchers,Male,35-54,2015,South West,71,33.05110145,-95.588672275
Cable TV Watchers,Male,35-54,2015,South West,75,33.05110145,-95.588672275
Cable TV Watchers,Male,55+,2015,South West,121,33.05110145,-95.588672275
Cable TV Watchers,Female,18-34,2015,South West,85,33.05110145,-95.588672275
Cable TV Watchers,Female,18-34,2015,South West,130,33.05110145,-95.588672275
Cable TV Watchers,Female,35-54,2015,South West,123,33.05110145,-95.588672275
Cable TV Watchers,Female,35-54,2015,South West,107,33.05110145,-95.588672275
Cable TV Watchers,Female,55+,2015,South West,148,33.05110145,-95.588672275
Magazine Readers,Male,18-34,2015,South West,25,33.05110145,-95.588672275
Magazine Readers,Male,18-34,2015,South West,68,33.05110145,-95.588672275
Magazine Readers,Male,35-54,2015,South West,61,33.05110145,-95.588672275
Magazine Readers,Male,35-54,2015,South West,66,33.05110145,-95.588672275
Magazine Readers,Male,55+,2015,South West,110,33.05110145,-95.588672275
Magazine Readers,Female,18-34,2015,South West,76,33.05110145,-95.588672275
Magazine Readers,Female,18-34,2015,South West,112,33.05110145,-95.588672275
Magazine Readers,Female,35-54,2015,South West,117,33.05110145,-95.588672275
Magazine Readers,Female,35-54,2015,South West,98,33.05110145,-95.588672275
Magazine Readers,Female,55+,2015,South West,147,33.05110145,-95.588672275
Movie Goers,Male,18-34,2015,South West,45,33.05110145,-95.588672275
Movie Goers,Male,18-34,2015,South West,97,33.05110145,-95.588672275
Movie Goers,Male,35-54,2015,South West,90,33.05110145,-95.588672275
Movie Goers,Male,35-54,2015,South West,84,33.05110145,-95.588672275
Movie Goers,Male,55+,2015,South West,130,33.05110145,-95.588672275
Movie Goers,Female,18-34,2015,South West,100,33.05110145,-95.588672275
Movie Goers,Female,18-34,2015,South West,154,33.05110145,-95.588672275
Movie Goers,Female,35-54,2015,South West,142,33.05110145,-95.588672275
Movie Goers,Female,35-54,2015,South West,116,33.05110145,-95.588672275
Movie Goers,Female,55+,2015,South West,158,33.05110145,-95.588672275
Supermarket Shopper,Male,18-34,2015,South West,44,33.05110145,-95.588672275
Supermarket Shopper,Male,18-34,2015,South West,97,33.05110145,-95.588672275
Supermarket Shopper,Male,35-54,2015,South West,90,33.05110145,-95.588672275
Supermarket Shopper,Male,35-54,2015,South West,84,33.05110145,-95.588672275
Supermarket Shopper,Male,55+,2015,South West,130,33.05110145,-95.588672275
Supermarket Shopper,Female,18-34,2015,South West,96,33.05110145,-95.588672275
Supermarket Shopper,Female,18-34,2015,South West,152,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2015,South West,142,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2015,South West,115,33.05110145,-95.588672275
Supermarket Shopper,Female,55+,2015,South West,156,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2015,South West,9,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2015,South West,37,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2015,South West,50,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2015,South West,40,33.05110145,-95.588672275
Tablet Owners,Male,55+,2015,South West,42,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2015,South West,39,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2015,South West,84,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2015,South West,77,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2015,South West,59,33.05110145,-95.588672275
Tablet Owners,Female,55+,2015,South West,64,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2015,South West,34,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2015,South West,67,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2015,South West,62,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2015,South West,53,33.05110145,-95.588672275
Live Events Goers,Male,55+,2015,South West,95,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2015,South West,66,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2015,South West,116,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2015,South West,101,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2015,South West,88,33.05110145,-95.588672275
Live Events Goers,Female,55+,2015,South West,96,33.05110145,-95.588672275
Social Media Users,Male,18-34,2015,South West,42,33.05110145,-95.588672275
Social Media Users,Male,18-34,2015,South West,89,33.05110145,-95.588672275
Social Media Users,Male,35-54,2015,South West,84,33.05110145,-95.588672275
Social Media Users,Male,35-54,2015,South West,71,33.05110145,-95.588672275
Social Media Users,Male,55+,2015,South West,72,33.05110145,-95.588672275
Social Media Users,Female,18-34,2015,South West,100,33.05110145,-95.588672275
Social Media Users,Female,18-34,2015,South West,145,33.05110145,-95.588672275
Social Media Users,Female,35-54,2015,South West,136,33.05110145,-95.588672275
Social Media Users,Female,35-54,2015,South West,105,33.05110145,-95.588672275
Social Media Users,Female,55+,2015,South West,117,33.05110145,-95.588672275
Radio Listeners,Male,18-34,2015,South West,25,33.05110145,-95.588672275
Radio Listeners,Male,18-34,2015,South West,75,33.05110145,-95.588672275
Radio Listeners,Male,35-54,2015,South West,67,33.05110145,-95.588672275
Radio Listeners,Male,35-54,2015,South West,68,33.05110145,-95.588672275
Radio Listeners,Male,55+,2015,South West,95,33.05110145,-95.588672275
Radio Listeners,Female,18-34,2015,South West,79,33.05110145,-95.588672275
Radio Listeners,Female,18-34,2015,South West,132,33.05110145,-95.588672275
Radio Listeners,Female,35-54,2015,South West,117,33.05110145,-95.588672275
Radio Listeners,Female,35-54,2015,South West,99,33.05110145,-95.588672275
Radio Listeners,Female,55+,2015,South West,119,33.05110145,-95.588672275
Digital Music Users,Male,18-34,2015,South West,28,33.05110145,-95.588672275
Digital Music Users,Male,18-34,2015,South West,62,33.05110145,-95.588672275
Digital Music Users,Male,35-54,2015,South West,52,33.05110145,-95.588672275
Digital Music Users,Male,35-54,2015,South West,38,33.05110145,-95.588672275
Digital Music Users,Male,55+,2015,South West,29,33.05110145,-95.588672275
Digital Music Users,Female,18-34,2015,South West,84,33.05110145,-95.588672275
Digital Music Users,Female,18-34,2015,South West,87,33.05110145,-95.588672275
Digital Music Users,Female,35-54,2015,South West,79,33.05110145,-95.588672275
Digital Music Users,Female,35-54,2015,South West,56,33.05110145,-95.588672275
Digital Music Users,Female,55+,2015,South West,42,33.05110145,-95.588672275
Video Game Players,Male,18-34,2016,South West,22,33.05110145,-95.588672275
Video Game Players,Male,18-34,2016,South West,22,33.05110145,-95.588672275
Video Game Players,Male,35-54,2016,South West,37,33.05110145,-95.588672275
Video Game Players,Male,35-54,2016,South West,36,33.05110145,-95.588672275
Video Game Players,Male,55+,2016,South West,22,33.05110145,-95.588672275
Video Game Players,Female,18-34,2016,South West,30,33.05110145,-95.588672275
Video Game Players,Female,18-34,2016,South West,37,33.05110145,-95.588672275
Video Game Players,Female,35-54,2016,South West,40,33.05110145,-95.588672275
Video Game Players,Female,35-54,2016,South West,28,33.05110145,-95.588672275
Video Game Players,Female,55+,2016,South West,32,33.05110145,-95.588672275
Streaming Video Watchers,Male,18-34,2016,South West,31,33.05110145,-95.588672275
Streaming Video Watchers,Male,18-34,2016,South West,31,33.05110145,-95.588672275
Streaming Video Watchers,Male,35-54,2016,South West,62,33.05110145,-95.588672275
Streaming Video Watchers,Male,35-54,2016,South West,84,33.05110145,-95.588672275
Streaming Video Watchers,Male,55+,2016,South West,100,33.05110145,-95.588672275
Streaming Video Watchers,Female,18-34,2016,South West,61,33.05110145,-95.588672275
Streaming Video Watchers,Female,18-34,2016,South West,86,33.05110145,-95.588672275
Streaming Video Watchers,Female,35-54,2016,South West,91,33.05110145,-95.588672275
Streaming Video Watchers,Female,35-54,2016,South West,107,33.05110145,-95.588672275
Streaming Video Watchers,Female,55+,2016,South West,143,33.05110145,-95.588672275
Digital Music Users,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Digital Music Users,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Digital Music Users,Male,35-54,2016,South West,72,33.05110145,-95.588672275
Digital Music Users,Male,35-54,2016,South West,100,33.05110145,-95.588672275
Digital Music Users,Male,55+,2016,South West,135,33.05110145,-95.588672275
Digital Music Users,Female,18-34,2016,South West,74,33.05110145,-95.588672275
Digital Music Users,Female,18-34,2016,South West,102,33.05110145,-95.588672275
Digital Music Users,Female,35-54,2016,South West,105,33.05110145,-95.588672275
Digital Music Users,Female,35-54,2016,South West,132,33.05110145,-95.588672275
Digital Music Users,Female,55+,2016,South West,189,33.05110145,-95.588672275
Cable TV Watchers,Male,18-34,2016,South West,26,33.05110145,-95.588672275
Cable TV Watchers,Male,18-34,2016,South West,26,33.05110145,-95.588672275
Cable TV Watchers,Male,35-54,2016,South West,58,33.05110145,-95.588672275
Cable TV Watchers,Male,35-54,2016,South West,92,33.05110145,-95.588672275
Cable TV Watchers,Male,55+,2016,South West,126,33.05110145,-95.588672275
Cable TV Watchers,Female,18-34,2016,South West,62,33.05110145,-95.588672275
Cable TV Watchers,Female,18-34,2016,South West,86,33.05110145,-95.588672275
Cable TV Watchers,Female,35-54,2016,South West,95,33.05110145,-95.588672275
Cable TV Watchers,Female,35-54,2016,South West,119,33.05110145,-95.588672275
Cable TV Watchers,Female,55+,2016,South West,179,33.05110145,-95.588672275
Radio Listeners,Male,18-34,2016,South West,29,33.05110145,-95.588672275
Radio Listeners,Male,18-34,2016,South West,29,33.05110145,-95.588672275
Radio Listeners,Male,35-54,2016,South West,55,33.05110145,-95.588672275
Radio Listeners,Male,35-54,2016,South West,79,33.05110145,-95.588672275
Radio Listeners,Male,55+,2016,South West,97,33.05110145,-95.588672275
Radio Listeners,Female,18-34,2016,South West,59,33.05110145,-95.588672275
Radio Listeners,Female,18-34,2016,South West,84,33.05110145,-95.588672275
Radio Listeners,Female,35-54,2016,South West,88,33.05110145,-95.588672275
Radio Listeners,Female,35-54,2016,South West,106,33.05110145,-95.588672275
Radio Listeners,Female,55+,2016,South West,132,33.05110145,-95.588672275
Magazine Readers,Male,18-34,2016,South West,28,33.05110145,-95.588672275
Magazine Readers,Male,18-34,2016,South West,28,33.05110145,-95.588672275
Magazine Readers,Male,35-54,2016,South West,42,33.05110145,-95.588672275
Magazine Readers,Male,35-54,2016,South West,73,33.05110145,-95.588672275
Magazine Readers,Male,55+,2016,South West,118,33.05110145,-95.588672275
Magazine Readers,Female,18-34,2016,South West,51,33.05110145,-95.588672275
Magazine Readers,Female,18-34,2016,South West,82,33.05110145,-95.588672275
Magazine Readers,Female,35-54,2016,South West,89,33.05110145,-95.588672275
Magazine Readers,Female,35-54,2016,South West,109,33.05110145,-95.588672275
Magazine Readers,Female,55+,2016,South West,164,33.05110145,-95.588672275
Movie Goers,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Movie Goers,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Movie Goers,Male,35-54,2016,South West,72,33.05110145,-95.588672275
Movie Goers,Male,35-54,2016,South West,100,33.05110145,-95.588672275
Movie Goers,Male,55+,2016,South West,135,33.05110145,-95.588672275
Movie Goers,Female,18-34,2016,South West,74,33.05110145,-95.588672275
Movie Goers,Female,18-34,2016,South West,102,33.05110145,-95.588672275
Movie Goers,Female,35-54,2016,South West,105,33.05110145,-95.588672275
Movie Goers,Female,35-54,2016,South West,132,33.05110145,-95.588672275
Movie Goers,Female,55+,2016,South West,189,33.05110145,-95.588672275
Supermarket Shopper,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Supermarket Shopper,Male,18-34,2016,South West,40,33.05110145,-95.588672275
Supermarket Shopper,Male,35-54,2016,South West,71,33.05110145,-95.588672275
Supermarket Shopper,Male,35-54,2016,South West,99,33.05110145,-95.588672275
Supermarket Shopper,Male,55+,2016,South West,135,33.05110145,-95.588672275
Supermarket Shopper,Female,18-34,2016,South West,72,33.05110145,-95.588672275
Supermarket Shopper,Female,18-34,2016,South West,102,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2016,South West,105,33.05110145,-95.588672275
Supermarket Shopper,Female,35-54,2016,South West,129,33.05110145,-95.588672275
Supermarket Shopper,Female,55+,2016,South West,186,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2016,South West,12,33.05110145,-95.588672275
Tablet Owners,Male,18-34,2016,South West,12,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2016,South West,37,33.05110145,-95.588672275
Tablet Owners,Male,35-54,2016,South West,54,33.05110145,-95.588672275
Tablet Owners,Male,55+,2016,South West,47,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2016,South West,37,33.05110145,-95.588672275
Tablet Owners,Female,18-34,2016,South West,60,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2016,South West,64,33.05110145,-95.588672275
Tablet Owners,Female,35-54,2016,South West,77,33.05110145,-95.588672275
Tablet Owners,Female,55+,2016,South West,80,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2016,South West,14,33.05110145,-95.588672275
Live Events Goers,Male,18-34,2016,South West,14,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2016,South West,33,33.05110145,-95.588672275
Live Events Goers,Male,35-54,2016,South West,47,33.05110145,-95.588672275
Live Events Goers,Male,55+,2016,South West,59,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2016,South West,41,33.05110145,-95.588672275
Live Events Goers,Female,18-34,2016,South West,61,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2016,South West,54,33.05110145,-95.588672275
Live Events Goers,Female,35-54,2016,South West,79,33.05110145,-95.588672275
Live Events Goers,Female,55+,2016,South West,91,33.05110145,-95.588672275
Social Media Users,Male,18-34,2016,South West,37,33.05110145,-95.588672275
Social Media Users,Male,18-34,2016,South West,37,33.05110145,-95.588672275
Social Media Users,Male,35-54,2016,South West,67,33.05110145,-95.588672275
Social Media Users,Male,35-54,2016,South West,80,33.05110145,-95.588672275
Social Media Users,Male,55+,2016,South West,99,33.05110145,-95.588672275
Social Media Users,Female,18-34,2016,South West,72,33.05110145,-95.588672275
Social Media Users,Female,18-34,2016,South West,100,33.05110145,-95.588672275
Social Media Users,Female,35-54,2016,South West,102,33.05110145,-95.588672275
Social Media Users,Female,35-54,2016,South West,116,33.05110145,-95.588672275
Social Media Users,Female,55+,2016,South West,144,33.05110145,-95.588672275
Video Game Players,Male,18-34,2013,West Central,43,42.623573914285714,-96.82040301428572
Video Game Players,Male,18-34,2013,West Central,65,42.623573914285714,-96.82040301428572
Video Game Players,Male,35-54,2013,West Central,58,42.623573914285714,-96.82040301428572
Video Game Players,Male,35-54,2013,West Central,30,42.623573914285714,-96.82040301428572
Video Game Players,Male,55+,2013,West Central,21,42.623573914285714,-96.82040301428572
Video Game Players,Female,18-34,2013,West Central,32,42.623573914285714,-96.82040301428572
Video Game Players,Female,18-34,2013,West Central,57,42.623573914285714,-96.82040301428572
Video Game Players,Female,35-54,2013,West Central,48,42.623573914285714,-96.82040301428572
Video Game Players,Female,35-54,2013,West Central,30,42.623573914285714,-96.82040301428572
Video Game Players,Female,55+,2013,West Central,13,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,18-34,2013,West Central,41,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,18-34,2013,West Central,63,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,35-54,2013,West Central,76,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,35-54,2013,West Central,77,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,55+,2013,West Central,101,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,18-34,2013,West Central,51,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,18-34,2013,West Central,91,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,35-54,2013,West Central,82,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,35-54,2013,West Central,85,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,55+,2013,West Central,132,42.623573914285714,-96.82040301428572
Radio Listeners,Male,18-34,2013,West Central,31,42.623573914285714,-96.82040301428572
Radio Listeners,Male,18-34,2013,West Central,63,42.623573914285714,-96.82040301428572
Radio Listeners,Male,35-54,2013,West Central,64,42.623573914285714,-96.82040301428572
Radio Listeners,Male,35-54,2013,West Central,76,42.623573914285714,-96.82040301428572
Radio Listeners,Male,55+,2013,West Central,81,42.623573914285714,-96.82040301428572
Radio Listeners,Female,18-34,2013,West Central,43,42.623573914285714,-96.82040301428572
Radio Listeners,Female,18-34,2013,West Central,88,42.623573914285714,-96.82040301428572
Radio Listeners,Female,35-54,2013,West Central,80,42.623573914285714,-96.82040301428572
Radio Listeners,Female,35-54,2013,West Central,78,42.623573914285714,-96.82040301428572
Radio Listeners,Female,55+,2013,West Central,99,42.623573914285714,-96.82040301428572
Magazine Readers,Male,18-34,2013,West Central,52,42.623573914285714,-96.82040301428572
Magazine Readers,Male,18-34,2013,West Central,75,42.623573914285714,-96.82040301428572
Magazine Readers,Male,35-54,2013,West Central,85,42.623573914285714,-96.82040301428572
Magazine Readers,Male,35-54,2013,West Central,84,42.623573914285714,-96.82040301428572
Magazine Readers,Male,55+,2013,West Central,103,42.623573914285714,-96.82040301428572
Magazine Readers,Female,18-34,2013,West Central,62,42.623573914285714,-96.82040301428572
Magazine Readers,Female,18-34,2013,West Central,100,42.623573914285714,-96.82040301428572
Magazine Readers,Female,35-54,2013,West Central,91,42.623573914285714,-96.82040301428572
Magazine Readers,Female,35-54,2013,West Central,91,42.623573914285714,-96.82040301428572
Magazine Readers,Female,55+,2013,West Central,134,42.623573914285714,-96.82040301428572
Movie Goers,Male,18-34,2013,West Central,55,42.623573914285714,-96.82040301428572
Movie Goers,Male,18-34,2013,West Central,78,42.623573914285714,-96.82040301428572
Movie Goers,Male,35-54,2013,West Central,85,42.623573914285714,-96.82040301428572
Movie Goers,Male,35-54,2013,West Central,87,42.623573914285714,-96.82040301428572
Movie Goers,Male,55+,2013,West Central,109,42.623573914285714,-96.82040301428572
Movie Goers,Female,18-34,2013,West Central,62,42.623573914285714,-96.82040301428572
Movie Goers,Female,18-34,2013,West Central,101,42.623573914285714,-96.82040301428572
Movie Goers,Female,35-54,2013,West Central,93,42.623573914285714,-96.82040301428572
Movie Goers,Female,35-54,2013,West Central,95,42.623573914285714,-96.82040301428572
Movie Goers,Female,55+,2013,West Central,141,42.623573914285714,-96.82040301428572
Supermarket Shopper,Male,18-34,2013,West Central,52,42.623573914285714,-96.82040301428572
Supermarket Shopper,Male,18-34,2013,West Central,77,42.623573914285714,-96.82040301428572
Supermarket Shopper,Male,35-54,2013,West Central,83,42.623573914285714,-96.82040301428572
Supermarket Shopper,Male,35-54,2013,West Central,86,42.623573914285714,-96.82040301428572
Supermarket Shopper,Male,55+,2013,West Central,108,42.623573914285714,-96.82040301428572
Supermarket Shopper,Female,18-34,2013,West Central,62,42.623573914285714,-96.82040301428572
Supermarket Shopper,Female,18-34,2013,West Central,101,42.623573914285714,-96.82040301428572
Supermarket Shopper,Female,35-54,2013,West Central,93,42.623573914285714,-96.82040301428572
Supermarket Shopper,Female,35-54,2013,West Central,95,42.623573914285714,-96.82040301428572
Supermarket Shopper,Female,55+,2013,West Central,138,42.623573914285714,-96.82040301428572
Tablet Owners,Male,18-34,2013,West Central,16,42.623573914285714,-96.82040301428572
Tablet Owners,Male,18-34,2013,West Central,26,42.623573914285714,-96.82040301428572
Tablet Owners,Male,35-54,2013,West Central,25,42.623573914285714,-96.82040301428572
Tablet Owners,Male,35-54,2013,West Central,28,42.623573914285714,-96.82040301428572
Tablet Owners,Male,55+,2013,West Central,28,42.623573914285714,-96.82040301428572
Tablet Owners,Female,18-34,2013,West Central,22,42.623573914285714,-96.82040301428572
Tablet Owners,Female,18-34,2013,West Central,44,42.623573914285714,-96.82040301428572
Tablet Owners,Female,35-54,2013,West Central,40,42.623573914285714,-96.82040301428572
Tablet Owners,Female,35-54,2013,West Central,37,42.623573914285714,-96.82040301428572
Tablet Owners,Female,55+,2013,West Central,28,42.623573914285714,-96.82040301428572
Live Events Goers,Male,18-34,2013,West Central,25,42.623573914285714,-96.82040301428572
Live Events Goers,Male,18-34,2013,West Central,39,42.623573914285714,-96.82040301428572
Live Events Goers,Male,35-54,2013,West Central,39,42.623573914285714,-96.82040301428572
Live Events Goers,Male,35-54,2013,West Central,44,42.623573914285714,-96.82040301428572
Live Events Goers,Male,55+,2013,West Central,46,42.623573914285714,-96.82040301428572
Live Events Goers,Female,18-34,2013,West Central,41,42.623573914285714,-96.82040301428572
Live Events Goers,Female,18-34,2013,West Central,58,42.623573914285714,-96.82040301428572
Live Events Goers,Female,35-54,2013,West Central,54,42.623573914285714,-96.82040301428572
Live Events Goers,Female,35-54,2013,West Central,51,42.623573914285714,-96.82040301428572
Live Events Goers,Female,55+,2013,West Central,71,42.623573914285714,-96.82040301428572
Social Media Users,Male,18-34,2013,West Central,51,42.623573914285714,-96.82040301428572
Social Media Users,Male,18-34,2013,West Central,70,42.623573914285714,-96.82040301428572
Social Media Users,Male,35-54,2013,West Central,66,42.623573914285714,-96.82040301428572
Social Media Users,Male,35-54,2013,West Central,69,42.623573914285714,-96.82040301428572
Social Media Users,Male,55+,2013,West Central,65,42.623573914285714,-96.82040301428572
Social Media Users,Female,18-34,2013,West Central,60,42.623573914285714,-96.82040301428572
Social Media Users,Female,18-34,2013,West Central,100,42.623573914285714,-96.82040301428572
Social Media Users,Female,35-54,2013,West Central,90,42.623573914285714,-96.82040301428572
Social Media Users,Female,35-54,2013,West Central,72,42.623573914285714,-96.82040301428572
Social Media Users,Female,55+,2013,West Central,93,42.623573914285714,-96.82040301428572
Video Game Players,Male,18-34,2014,West Central,25,42.623573914285714,-96.82040301428572
Video Game Players,Male,18-34,2014,West Central,45,42.623573914285714,-96.82040301428572
Video Game Players,Male,35-54,2014,West Central,55,42.623573914285714,-96.82040301428572
Video Game Players,Male,35-54,2014,West Central,36,42.623573914285714,-96.82040301428572
Video Game Players,Male,55+,2014,West Central,19,42.623573914285714,-96.82040301428572
Video Game Players,Female,18-34,2014,West Central,24,42.623573914285714,-96.82040301428572
Video Game Players,Female,18-34,2014,West Central,67,42.623573914285714,-96.82040301428572
Video Game Players,Female,35-54,2014,West Central,56,42.623573914285714,-96.82040301428572
Video Game Players,Female,35-54,2014,West Central,47,42.623573914285714,-96.82040301428572
Video Game Players,Female,55+,2014,West Central,37,42.623573914285714,-96.82040301428572
Digital Music Users,Male,18-34,2014,West Central,27,42.623573914285714,-96.82040301428572
Digital Music Users,Male,18-34,2014,West Central,65,42.623573914285714,-96.82040301428572
Digital Music Users,Male,35-54,2014,West Central,87,42.623573914285714,-96.82040301428572
Digital Music Users,Male,35-54,2014,West Central,85,42.623573914285714,-96.82040301428572
Digital Music Users,Male,55+,2014,West Central,118,42.623573914285714,-96.82040301428572
Digital Music Users,Female,18-34,2014,West Central,68,42.623573914285714,-96.82040301428572
Digital Music Users,Female,18-34,2014,West Central,111,42.623573914285714,-96.82040301428572
Digital Music Users,Female,35-54,2014,West Central,109,42.623573914285714,-96.82040301428572
Digital Music Users,Female,35-54,2014,West Central,131,42.623573914285714,-96.82040301428572
Digital Music Users,Female,55+,2014,West Central,164,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,18-34,2014,West Central,20,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,18-34,2014,West Central,50,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,35-54,2014,West Central,74,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,35-54,2014,West Central,72,42.623573914285714,-96.82040301428572
Cable TV Watchers,Male,55+,2014,West Central,105,42.623573914285714,-96.82040301428572
Cable TV Watchers,Female,18-34,2014,West Central,54,42.623573914285714,-96.82040301428572
